Energy,Magnetization
-720.0,-150
-1032.0,-206
-1208.0,-264
-1252.0,-302
-1396.0,-356
-1468.0,-432
-1532.0,-466
-1608.0,-484
-1632.0,-496
-1664.0,-538
-1728.0,-582
-1728.0,-604
-1728.0,-644
-1756.0,-674
-1784.0,-712
-1772.0,-700
-1768.0,-706
-1788.0,-724
-1784.0,-756
-1832.0,-764
-1816.0,-786
-1840.0,-796
-1872.0,-816
-1844.0,-804
-1832.0,-810
-1848.0,-808
-1844.0,-812
-1860.0,-816
-1840.0,-828
-1868.0,-848
-1884.0,-858
-1888.0,-886
-1884.0,-904
-1916.0,-908
-1960.0,-928
-1948.0,-934
-1940.0,-948
-1920.0,-956
-1948.0,-966
-1968.0,-970
-1968.0,-980
-1972.0,-990
-1980.0,-986
-1980.0,-980
-1984.0,-980
-1988.0,-992
-2000.0,-1000
-1964.0,-990
-1960.0,-994
-1988.0,-1004
-2016.0,-1016
-2016.0,-1016
-2024.0,-1018
-2012.0,-1014
-2004.0,-1012
-2020.0,-1016
-1996.0,-1010
-2016.0,-1016
-2016.0,-1016
-2024.0,-1016
-2008.0,-1014
-2000.0,-1012
-2016.0,-1016
-2036.0,-1020
-2024.0,-1018
-2008.0,-1014
-1992.0,-1010
-1980.0,-1006
-2020.0,-1016
-2020.0,-1016
-2020.0,-1016
-2004.0,-1012
-1988.0,-1008
-2008.0,-1014
-2008.0,-1014
-2008.0,-1014
-1996.0,-1010
-2040.0,-1022
-2024.0,-1016
-2028.0,-1018
-2008.0,-1014
-2008.0,-1012
-2024.0,-1018
-2028.0,-1018
-1992.0,-1008
-2024.0,-1018
-2000.0,-1012
-2024.0,-1018
-2000.0,-1012
-2016.0,-1016
-1984.0,-1008
-2016.0,-1016
-2008.0,-1012
-2016.0,-1014
-2032.0,-1020
-2024.0,-1018
-2032.0,-1020
-2000.0,-1012
-1992.0,-1010
-2004.0,-1012
-2024.0,-1018
-2000.0,-1012
-2008.0,-1014
-2020.0,-1016
-2028.0,-1018
-2048.0,-1024
-2008.0,-1014
-2024.0,-1018
-2000.0,-1012
-2000.0,-1012
-2032.0,-1020
-2032.0,-1020
-2008.0,-1014
-2016.0,-1016
-2032.0,-1020
-2040.0,-1022
-2032.0,-1020
-2008.0,-1014
-2024.0,-1018
-2048.0,-1024
-2048.0,-1024
-2040.0,-1022
-2008.0,-1014
-2012.0,-1014
-2004.0,-1012
-2016.0,-1016
-2024.0,-1018
-2020.0,-1016
-2032.0,-1020
-2008.0,-1014
-2016.0,-1016
-2016.0,-1016
-2008.0,-1014
-2016.0,-1016
-2000.0,-1012
-2000.0,-1012
-2004.0,-1012
-2000.0,-1010
-2000.0,-1008
-2004.0,-1010
-2016.0,-1014
-2016.0,-1016
-1996.0,-1010
-2012.0,-1014
-2024.0,-1018
-2012.0,-1014
-2028.0,-1018
-2020.0,-1016
-1992.0,-1010
-2004.0,-1012
-2032.0,-1020
-2024.0,-1018
-2024.0,-1018
-2004.0,-1012
-2000.0,-1010
-2024.0,-1018
-2032.0,-1020
-2028.0,-1018
-2008.0,-1014
-2008.0,-1012
-2024.0,-1018
-2008.0,-1014
-2012.0,-1014
-2008.0,-1014
-1988.0,-1008
-2032.0,-1020
-2016.0,-1016
-2000.0,-1012
-1988.0,-1008
-2000.0,-1012
-2008.0,-1012
-2016.0,-1016
-2004.0,-1012
-2000.0,-1012
-2016.0,-1016
-2032.0,-1020
-2032.0,-1020
-2016.0,-1016
-2016.0,-1016
-2008.0,-1014
-1988.0,-1008
-1992.0,-1008
-2016.0,-1016
-1996.0,-1010
-1980.0,-1004
-2020.0,-1016
-2008.0,-1014
-1972.0,-1004
-2000.0,-1010
-1992.0,-1008
-2000.0,-1008
-2000.0,-1012
-2024.0,-1018
-2004.0,-1010
-1996.0,-1010
-1992.0,-1010
-2032.0,-1020
-2024.0,-1018
-2028.0,-1018
-2020.0,-1016
-1992.0,-1010
-2016.0,-1016
-2008.0,-1012
-2004.0,-1012
-2000.0,-1012
-2028.0,-1018
-2016.0,-1016
-2032.0,-1020
-2024.0,-1018
-1988.0,-1008
-2000.0,-1010
-2024.0,-1018
-2012.0,-1014
-2008.0,-1014
-2000.0,-1010
-2032.0,-1020
-2032.0,-1020
-2040.0,-1022
-2036.0,-1020
-2024.0,-1018
-2016.0,-1016
-2024.0,-1018
-2024.0,-1018
-1984.0,-1008
-2012.0,-1014
-1988.0,-1008
-2004.0,-1012
-2016.0,-1014
-2024.0,-1018
-2020.0,-1016
-2008.0,-1014
-2016.0,-1016
-2016.0,-1016
-2012.0,-1014
-1996.0,-1010
-1964.0,-1002
-2032.0,-1020
-2016.0,-1016
-2040.0,-1022
-2032.0,-1020
-2016.0,-1016
-2000.0,-1012
-2032.0,-1020
-2032.0,-1020
-2008.0,-1014
-2004.0,-1012
-2024.0,-1018
-2008.0,-1014
-2008.0,-1014
-2024.0,-1016
-2032.0,-1020
-2016.0,-1016
-2024.0,-1018
-1992.0,-1010
-2020.0,-1016
-2020.0,-1016
-2032.0,-1020
-2020.0,-1016
-2032.0,-1020
-1992.0,-1008
-2040.0,-1022
-2020.0,-1016
-2024.0,-1018
-2020.0,-1016
-2024.0,-1018
-2004.0,-1012
-2028.0,-1018
-2032.0,-1020
-2024.0,-1018
-2032.0,-1020
-2008.0,-1010
-2012.0,-1014
-1988.0,-1008
-2000.0,-1012
-2016.0,-1016
-1980.0,-1006
-2024.0,-1018
-1988.0,-1006
-1964.0,-1002
-1980.0,-1006
-2000.0,-1012
-2012.0,-1014
-2024.0,-1018
-2040.0,-1022
-2032.0,-1020
-2016.0,-1016
-2000.0,-1010
-2028.0,-1018
-2048.0,-1024
-2048.0,-1024
-2020.0,-1016
-2000.0,-1012
-2016.0,-1016
-2048.0,-1024
-2032.0,-1020
-2048.0,-1024
-2024.0,-1018
-2040.0,-1022
-2040.0,-1022
-2036.0,-1020
-2048.0,-1024
-2024.0,-1018
-2008.0,-1012
-2024.0,-1018
-1988.0,-1006
-1992.0,-1008
-1984.0,-1008
-1996.0,-1010
-1952.0,-996
-1956.0,-996
-1972.0,-1002
-1948.0,-996
-1992.0,-1008
-2020.0,-1016
-2024.0,-1018
-2020.0,-1016
-2024.0,-1018
-2032.0,-1020
-2008.0,-1014
-2032.0,-1020
-2000.0,-1012
-2008.0,-1014
-2024.0,-1018
-2032.0,-1020
-2020.0,-1016
-2016.0,-1016
-2028.0,-1018
-2024.0,-1018
-2040.0,-1022
-2008.0,-1014
-2012.0,-1014
-1988.0,-1008
-2004.0,-1012
-2000.0,-1010
-1960.0,-998
-2004.0,-1012
-2008.0,-1014
-2024.0,-1018
-2032.0,-1020
-2012.0,-1014
-2020.0,-1016
-2032.0,-1020
-2008.0,-1014
-2008.0,-1014
-2008.0,-1014
-2024.0,-1018
-2004.0,-1012
-2012.0,-1014
-2032.0,-1020
-2024.0,-1018
-2024.0,-1018
-2032.0,-1020
-2024.0,-1018
-1992.0,-1010
-1992.0,-1008
-1984.0,-1006
-2012.0,-1014
-2024.0,-1018
-2024.0,-1018
-2024.0,-1018
-2040.0,-1022
-2032.0,-1020
-2008.0,-1014
-2000.0,-1012
-2004.0,-1012
-2008.0,-1014
-2032.0,-1020
-2024.0,-1018
-2032.0,-1020
-2032.0,-1020
-2048.0,-1024
-2032.0,-1020
-2016.0,-1016
-2024.0,-1018
-2008.0,-1014
-2032.0,-1020
-2012.0,-1014
-1996.0,-1010
-2016.0,-1016
-2016.0,-1016
-2020.0,-1016
-2032.0,-1020
-2012.0,-1014
-1992.0,-1010
-2008.0,-1014
-2008.0,-1014
-1996.0,-1010
-2000.0,-1010
-1976.0,-1006
-2008.0,-1014
-2032.0,-1020
-2016.0,-1016
-2008.0,-1014
-2004.0,-1012
-2016.0,-1016
-2024.0,-1018
-2008.0,-1014
-2024.0,-1018
-2012.0,-1014
-2008.0,-1014
-1988.0,-1008
-2000.0,-1010
-2020.0,-1016
-2024.0,-1018
-2032.0,-1020
-2032.0,-1020
-2032.0,-1020
-2032.0,-1020
-2048.0,-1024
-2024.0,-1018
-2024.0,-1018
-2024.0,-1018
-2032.0,-1020
-2032.0,-1020
-2032.0,-1020
-2012.0,-1014
-2000.0,-1012
-1988.0,-1004
-2008.0,-1014
-2024.0,-1018
-2024.0,-1018
-2040.0,-1022
-2048.0,-1024
-2032.0,-1020
-2032.0,-1020
-2024.0,-1018
-2020.0,-1016
-2012.0,-1012
-1992.0,-1008
-2032.0,-1020
-2024.0,-1018
-2032.0,-1020
-2028.0,-1018
-2024.0,-1018
-2008.0,-1012
-1996.0,-1008
-1988.0,-1006
-1980.0,-1004
-2024.0,-1018
-2000.0,-1010
-2016.0,-1016
-2032.0,-1020
-2008.0,-1014
-2004.0,-1012
-1996.0,-1010
-2000.0,-1010
-2000.0,-1010
-2020.0,-1016
-2000.0,-1012
-2000.0,-1010
-2016.0,-1016
-1996.0,-1010
-1996.0,-1010
-1992.0,-1010
-2008.0,-1014
-2012.0,-1014
-2024.0,-1018
-2032.0,-1020
-2032.0,-1020
-2028.0,-1018
-2040.0,-1022
-2040.0,-1022
-2040.0,-1022
-2024.0,-1018
-1992.0,-1008
-2040.0,-1022
-2040.0,-1022
-2024.0,-1018
-2016.0,-1016
-2004.0,-1010
-2024.0,-1018
-2024.0,-1018
-2032.0,-1020
-2024.0,-1018
-2032.0,-1020
-2016.0,-1016
-2000.0,-1012
-2000.0,-1012
-1972.0,-1002
-2024.0,-1018
-2032.0,-1020
-2048.0,-1024
-2032.0,-1020
-2024.0,-1018
-2008.0,-1014
-1996.0,-1010
-2032.0,-1020
-2032.0,-1020
-2040.0,-1022
-2032.0,-1020
-2032.0,-1020
-2024.0,-1018
-2004.0,-1012
-2024.0,-1018
-2016.0,-1016
-2020.0,-1016
-2016.0,-1012
-2016.0,-1016
-2016.0,-1016
-1972.0,-1004
-1996.0,-1010
-1996.0,-1010
-2032.0,-1020
-2028.0,-1018
-2016.0,-1016
-1996.0,-1010
-2024.0,-1018
-2016.0,-1016
-1980.0,-1006
-2008.0,-1014
-2016.0,-1014
-2016.0,-1016
-2024.0,-1018
-2032.0,-1020
-2048.0,-1024
-2024.0,-1018
-2032.0,-1020
-2020.0,-1016
-2016.0,-1016
-2024.0,-1018
-2012.0,-1014
-2004.0,-1012
