Energy,Magnetization
-704.0,104
-1040.0,94
-1228.0,138
-1284.0,188
-1352.0,204
-1384.0,206
-1380.0,178
-1408.0,176
-1496.0,218
-1460.0,264
-1536.0,254
-1536.0,268
-1536.0,314
-1492.0,346
-1520.0,386
-1576.0,386
-1552.0,400
-1624.0,426
-1632.0,434
-1668.0,464
-1664.0,464
-1676.0,468
-1620.0,418
-1680.0,438
-1664.0,428
-1660.0,436
-1644.0,430
-1684.0,416
-1672.0,452
-1664.0,452
-1656.0,480
-1636.0,468
-1644.0,476
-1632.0,466
-1632.0,452
-1564.0,444
-1632.0,516
-1712.0,558
-1684.0,590
-1684.0,578
-1676.0,628
-1664.0,650
-1736.0,676
-1740.0,700
-1720.0,728
-1768.0,754
-1764.0,750
-1796.0,774
-1800.0,756
-1804.0,776
-1816.0,792
-1808.0,792
-1788.0,786
-1836.0,812
-1844.0,826
-1872.0,844
-1856.0,836
-1840.0,848
-1816.0,836
-1836.0,848
-1864.0,870
-1872.0,880
-1876.0,888
-1852.0,880
-1916.0,912
-1916.0,914
-1900.0,918
-1916.0,930
-1844.0,926
-1820.0,914
-1812.0,908
-1856.0,912
-1848.0,914
-1892.0,930
-1896.0,928
-1908.0,954
-1956.0,964
-1924.0,964
-1900.0,962
-1920.0,974
-1888.0,960
-1904.0,960
-1904.0,980
-1936.0,992
-2000.0,1012
-2016.0,1016
-2024.0,1018
-1992.0,1010
-1976.0,1004
-1988.0,1008
-2016.0,1016
-1972.0,1004
-2008.0,1014
-2008.0,1014
-1972.0,1004
-1952.0,996
-1908.0,986
-1940.0,994
-1948.0,998
-1964.0,1000
-2004.0,1012
-1988.0,1008
-1972.0,1004
-2008.0,1014
-1984.0,1004
-1944.0,992
-1956.0,998
-1928.0,984
-1992.0,1008
-1996.0,1010
-1948.0,998
-1952.0,998
-1936.0,994
-1940.0,996
-1896.0,978
-1996.0,1010
-2012.0,1014
-2008.0,1014
-1996.0,1010
-1976.0,1004
-1976.0,1004
-1984.0,1006
-1956.0,1000
-1972.0,1002
-1980.0,1004
-1952.0,998
-1968.0,1002
-1972.0,1004
-1956.0,1000
-1932.0,992
-1960.0,998
-1972.0,1004
-1968.0,1002
-1932.0,992
-1976.0,1004
-1960.0,1000
-1948.0,988
-1936.0,988
-1916.0,984
-1912.0,986
-1940.0,994
-1852.0,968
-1900.0,982
-1900.0,976
-1948.0,992
-1972.0,1000
-1980.0,1006
-1976.0,1004
-1948.0,996
-1944.0,996
-1976.0,1004
-1968.0,1000
-1960.0,998
-1968.0,1000
-1952.0,998
-1972.0,1002
-1972.0,1002
-1976.0,1002
-1996.0,1008
-1952.0,996
-1936.0,994
-1940.0,994
-1952.0,998
-1992.0,1008
-1980.0,1006
-1976.0,1004
-1964.0,998
-1960.0,992
-2004.0,1010
-2024.0,1016
-2008.0,1014
-2000.0,1012
-1972.0,1002
-1952.0,998
-1964.0,1000
-1968.0,1002
-1964.0,1000
-1992.0,1010
-1952.0,1000
-1920.0,992
-1964.0,1000
-1940.0,994
-1984.0,1006
-1964.0,1000
-1936.0,994
-1952.0,996
-1928.0,990
-1936.0,994
-1976.0,1004
-2008.0,1014
-1976.0,1004
-1980.0,1004
-2008.0,1012
-1952.0,998
-1960.0,1000
-1976.0,1006
-1996.0,1010
-1956.0,998
-1968.0,1002
-1964.0,996
-1992.0,1008
-1988.0,1004
-1964.0,1002
-1976.0,1006
-1948.0,996
-1948.0,994
-1940.0,992
-1936.0,992
-1904.0,986
-1940.0,994
-1924.0,988
-1960.0,1000
-1972.0,998
-1932.0,982
-1960.0,1000
-1976.0,1004
-1956.0,998
-1968.0,998
-1916.0,984
-1920.0,988
-1960.0,1000
-1948.0,996
-1952.0,1000
-1944.0,992
-1940.0,988
-1940.0,994
-1916.0,984
-1980.0,1006
-1952.0,996
-1892.0,980
-1980.0,1006
-1948.0,998
-1944.0,994
-1988.0,1008
-1980.0,1006
-1952.0,996
-1980.0,1006
-1988.0,1006
-2016.0,1016
-1968.0,1002
-1968.0,1002
-1972.0,1002
-1948.0,998
-1956.0,998
-1952.0,998
-1980.0,1006
-1920.0,990
-1980.0,1006
-1988.0,1008
-1964.0,1002
-1948.0,994
-1952.0,998
-1908.0,986
-1948.0,996
-1944.0,992
-1976.0,1000
-1968.0,1004
-1964.0,1002
-1944.0,994
-1900.0,982
-1892.0,972
-1952.0,994
-1952.0,998
-1980.0,1006
-1952.0,996
-1876.0,972
-1944.0,990
-1912.0,984
-1928.0,990
-1960.0,1000
-1968.0,1002
-1956.0,998
-1988.0,1006
-1968.0,1000
-1956.0,996
-2004.0,1012
-1980.0,1004
-1992.0,1008
-1964.0,1000
-1956.0,998
-1980.0,1006
-1944.0,996
-1940.0,996
-1952.0,998
-1980.0,1004
-1968.0,1002
-1932.0,992
-1972.0,996
-1976.0,1000
-1988.0,1006
-1984.0,1006
-2008.0,1014
-1972.0,1004
-1972.0,1004
-1956.0,998
-1960.0,1002
-1948.0,990
-1960.0,996
-1924.0,988
-1932.0,986
-1920.0,984
-1872.0,956
-1956.0,990
-1940.0,978
-1932.0,974
-1904.0,968
-1880.0,952
-1896.0,952
-1920.0,976
-1940.0,988
-1920.0,984
-1884.0,976
-1952.0,996
-1952.0,998
-1960.0,1002
-1984.0,1008
-1932.0,988
-1920.0,988
-1976.0,1000
-1952.0,994
-1936.0,990
-1968.0,1002
-1972.0,1004
-1980.0,1006
-2000.0,1012
-1968.0,1004
-1984.0,1006
-1944.0,998
-1976.0,1004
-1992.0,1010
-1928.0,990
-1944.0,990
-1920.0,986
-1908.0,986
-1992.0,1010
-1968.0,1004
-1948.0,998
-1948.0,996
-1948.0,994
-1920.0,986
-1904.0,984
-1900.0,984
-1928.0,990
-1956.0,998
-1952.0,994
-1996.0,1010
-1964.0,1002
-1972.0,1004
-1976.0,1006
-1988.0,1008
-1980.0,1006
-1968.0,1004
-1948.0,994
-1960.0,1000
-1964.0,998
-1992.0,1004
-2004.0,1010
-1984.0,1006
-1964.0,1000
-1996.0,1010
-1992.0,1008
-1996.0,1010
-1992.0,1010
-1972.0,1004
-1984.0,1008
-2028.0,1018
-1988.0,1006
-2012.0,1010
-1968.0,1000
-1948.0,994
-1968.0,1004
-1944.0,996
-1952.0,996
-1940.0,994
-1924.0,992
-1968.0,1002
