Energy,Magnetization
-108.0,6
-168.0,20
-180.0,-14
-176.0,-2
-204.0,38
-224.0,54
-204.0,52
-196.0,50
-184.0,20
-184.0,28
-184.0,34
-196.0,36
-160.0,38
-204.0,58
-196.0,54
-224.0,52
-224.0,46
-208.0,20
-204.0,32
-228.0,30
-192.0,20
-168.0,18
-192.0,46
-224.0,30
-228.0,4
-244.0,-14
-220.0,-42
-216.0,-50
-212.0,-26
-176.0,0
-196.0,-22
-180.0,-4
-208.0,2
-188.0,2
-240.0,-24
-256.0,-16
-256.0,22
-200.0,18
-180.0,20
-188.0,30
-164.0,-10
-164.0,6
-172.0,-4
-184.0,-2
-224.0,-6
-208.0,-14
-252.0,-8
-204.0,24
-228.0,-6
-200.0,-58
-216.0,-100
-224.0,-104
-248.0,-122
-212.0,-116
-228.0,-94
-244.0,-110
-196.0,-104
-160.0,-82
-160.0,-56
-128.0,-16
-184.0,-40
-192.0,-74
-232.0,-64
-256.0,-84
-228.0,-74
-184.0,-82
-204.0,-88
-208.0,-64
-200.0,-46
-216.0,-44
-252.0,-34
-228.0,-6
-232.0,-30
-200.0,-42
-248.0,-80
-252.0,-94
-172.0,-72
-200.0,-80
-200.0,-76
-212.0,-74
-196.0,-34
-236.0,-30
-196.0,-14
-236.0,-40
-208.0,-20
-208.0,-30
-192.0,-74
-248.0,-98
-232.0,-84
-248.0,-90
-192.0,-52
-132.0,-6
-256.0,-50
-196.0,-52
-224.0,-44
-188.0,-18
-172.0,-12
-172.0,-24
-192.0,-30
-216.0,-30
-172.0,-6
-168.0,20
-208.0,12
-232.0,8
-196.0,6
-184.0,50
-184.0,54
-232.0,48
-244.0,74
-256.0,90
-300.0,110
-300.0,114
-280.0,86
-280.0,94
-256.0,50
-216.0,62
-192.0,44
-216.0,0
-228.0,10
-244.0,22
-216.0,28
-204.0,36
-172.0,54
-200.0,68
-192.0,84
-220.0,74
-220.0,70
-204.0,60
-232.0,-16
-264.0,-4
-252.0,8
-240.0,6
-184.0,22
-284.0,24
-224.0,-12
-224.0,-34
-192.0,-62
-156.0,-40
-196.0,-44
-192.0,-62
-184.0,-64
-208.0,-46
-188.0,-24
-228.0,-6
-216.0,-12
-192.0,-4
-188.0,-2
-192.0,6
-168.0,-14
-156.0,-14
-196.0,-54
-236.0,-34
-256.0,-46
-208.0,-8
-172.0,16
-168.0,10
-160.0,6
-172.0,34
-176.0,26
-168.0,40
-204.0,56
-184.0,22
-168.0,26
-144.0,-2
-208.0,10
-220.0,22
-216.0,0
-176.0,-32
-192.0,-16
-236.0,-10
-168.0,24
-180.0,-4
-216.0,-32
-204.0,-18
-204.0,6
-208.0,24
-196.0,36
-196.0,58
-204.0,42
-204.0,2
-180.0,34
-180.0,28
-172.0,10
-164.0,-12
-192.0,4
-208.0,16
-204.0,-14
-180.0,-6
-188.0,2
-188.0,8
-200.0,4
-192.0,4
-184.0,18
-156.0,52
-148.0,2
-172.0,-18
-224.0,22
-224.0,30
-240.0,38
-188.0,34
-236.0,52
-196.0,58
-204.0,62
-216.0,42
-196.0,36
-232.0,10
-200.0,32
-180.0,8
-188.0,24
-224.0,32
-212.0,-2
-216.0,6
-204.0,16
-244.0,14
-236.0,66
-216.0,56
-264.0,76
-260.0,120
-272.0,98
-292.0,94
-252.0,74
-252.0,28
-244.0,8
-232.0,-8
-196.0,-26
-196.0,-22
-208.0,8
-180.0,30
-212.0,34
-172.0,42
-176.0,22
-172.0,14
-156.0,-14
-156.0,-38
-224.0,-62
-184.0,-38
-244.0,-56
-236.0,-44
-228.0,-68
-208.0,-56
-236.0,-50
-176.0,-60
-216.0,-104
-220.0,-102
-212.0,-96
-220.0,-66
-216.0,-30
-216.0,-2
-204.0,0
-220.0,18
-188.0,50
-204.0,40
-180.0,38
-200.0,40
-196.0,34
-200.0,-10
-188.0,26
-204.0,30
-228.0,34
-212.0,14
-228.0,20
-220.0,24
-212.0,22
-228.0,42
-240.0,32
-200.0,30
-192.0,20
-236.0,30
-212.0,72
-220.0,30
-212.0,-12
-188.0,-28
-184.0,-28
-128.0,-30
-188.0,-30
-216.0,4
-188.0,24
-168.0,30
-156.0,54
-160.0,36
-184.0,40
-192.0,20
-204.0,-54
-232.0,-126
-268.0,-128
-248.0,-84
-232.0,-64
-248.0,-70
-276.0,-80
-192.0,-48
-188.0,-52
-224.0,-74
-196.0,-68
-184.0,-52
-160.0,-56
-192.0,-58
-184.0,-70
-184.0,-52
-156.0,-28
-136.0,-38
-180.0,-2
-188.0,2
-196.0,-6
-192.0,-2
-268.0,24
-256.0,32
-216.0,44
-212.0,28
-220.0,4
-228.0,-28
-212.0,-14
-196.0,-38
-236.0,-60
-220.0,-30
-232.0,-18
-168.0,-28
-204.0,-30
-152.0,-24
-156.0,10
-188.0,6
-260.0,-30
-224.0,-52
-216.0,-46
-200.0,-82
-224.0,-86
-276.0,-78
-256.0,-56
-232.0,-56
-256.0,-66
-264.0,-66
-212.0,-20
-184.0,-6
-144.0,24
-148.0,38
-208.0,16
-156.0,20
-196.0,36
-196.0,16
-200.0,14
-200.0,-2
-184.0,30
-188.0,32
-196.0,48
-188.0,32
-184.0,48
-188.0,56
-220.0,80
-220.0,84
-260.0,114
-280.0,104
-244.0,114
-236.0,102
-240.0,94
-304.0,154
-272.0,154
-248.0,132
-204.0,84
-160.0,44
-148.0,18
-172.0,46
-176.0,22
-220.0,-12
-200.0,-4
-208.0,24
-216.0,2
-196.0,2
-220.0,-10
-196.0,-28
-244.0,-60
-264.0,-38
-256.0,-22
-236.0,-6
-292.0,-30
-288.0,-30
-272.0,-14
-296.0,-22
-268.0,-22
-288.0,-38
-272.0,-30
-252.0,-12
-280.0,-2
-256.0,24
-248.0,48
-240.0,26
-244.0,76
-208.0,78
-228.0,62
-196.0,66
-224.0,104
-192.0,92
-232.0,102
-200.0,78
-232.0,78
-176.0,60
-160.0,62
-180.0,54
-200.0,60
-216.0,70
-172.0,22
-192.0,-8
-168.0,-12
-216.0,-12
-180.0,-8
-204.0,-4
-228.0,12
-228.0,18
-184.0,-4
-228.0,-22
-240.0,-14
-208.0,6
-188.0,22
-212.0,22
-200.0,32
-192.0,12
-232.0,20
-192.0,-2
-164.0,-12
-164.0,-24
-188.0,-20
-164.0,-26
-148.0,-4
-176.0,-12
-180.0,-8
-184.0,-8
-132.0,22
-172.0,-26
-180.0,-10
-208.0,-18
-176.0,-52
-188.0,-62
-180.0,-80
-160.0,-22
-168.0,24
-156.0,38
-208.0,48
-192.0,38
-224.0,42
-228.0,34
-204.0,32
-192.0,36
-180.0,38
-196.0,54
-128.0,30
-164.0,36
-196.0,48
-172.0,48
-252.0,40
-168.0,68
-176.0,68
-224.0,76
-216.0,78
-196.0,72
-216.0,72
-224.0,52
-216.0,48
-200.0,66
-216.0,88
-204.0,76
-196.0,32
-204.0,10
-232.0,28
-252.0,60
-204.0,70
-172.0,38
-192.0,36
-212.0,16
-224.0,60
-184.0,84
-192.0,66
-204.0,48
-184.0,50
-236.0,32
-212.0,32
-212.0,48
-208.0,52
-208.0,42
-208.0,44
-204.0,32
-240.0,32
-188.0,32
-168.0,30
-204.0,-16
-168.0,-32
-192.0,-32
-200.0,0
-208.0,-22
-240.0,-18
-208.0,36
-224.0,66
-216.0,36
-208.0,62
-232.0,70
-188.0,100
-200.0,82
-200.0,76
-184.0,76
-208.0,84
-184.0,54
-184.0,56
-196.0,38
-208.0,44
-212.0,42
-228.0,66
-280.0,82
-284.0,92
-272.0,86
-204.0,62
-200.0,28
-216.0,-10
-200.0,-28
-200.0,-60
-252.0,-52
-236.0,-38
-188.0,-32
-200.0,-20
-224.0,10
-196.0,26
-176.0,12
-140.0,0
-152.0,-6
-180.0,-16
-216.0,-30
-184.0,-32
