Energy,Magnetization
-2288.0,-166
-2800.0,-316
-3124.0,-388
-3352.0,-406
-3332.0,-460
-3424.0,-576
-3512.0,-564
-3648.0,-666
-3696.0,-668
-3824.0,-650
-3616.0,-634
-3692.0,-788
-3852.0,-936
-3952.0,-914
-3772.0,-900
-3972.0,-930
-3924.0,-978
-3824.0,-942
-3632.0,-860
-3860.0,-956
-3928.0,-858
-3792.0,-720
-3916.0,-658
-3916.0,-732
-3992.0,-714
-3960.0,-762
-3904.0,-628
-3888.0,-518
-3672.0,-474
-3740.0,-430
-3688.0,-332
-3700.0,-286
-3812.0,-186
-3876.0,-114
-3960.0,-92
-3908.0,-46
-3816.0,26
-3644.0,116
-3540.0,186
-3680.0,356
-3800.0,298
-3748.0,266
-3860.0,238
-3652.0,154
-3884.0,90
-3796.0,218
-3852.0,210
-3784.0,254
-3640.0,176
-3716.0,86
-3708.0,180
-3564.0,66
-3644.0,158
-3728.0,260
-3572.0,116
-3468.0,48
-3396.0,76
-3520.0,40
-3436.0,88
-3292.0,-100
-3372.0,-126
-3384.0,-66
-3680.0,-42
-3468.0,34
-3468.0,-36
-3540.0,-162
-3496.0,-6
-3460.0,42
-3636.0,-40
-3640.0,68
-3668.0,0
-3692.0,70
-3584.0,38
-3608.0,-140
-3776.0,-140
-3816.0,-294
-3584.0,-352
-3836.0,-310
-3668.0,-312
-3444.0,-338
-3604.0,-342
-3644.0,-380
-3820.0,-396
-3720.0,-342
-3688.0,-286
-3660.0,-342
-3740.0,-238
-3836.0,-168
-3792.0,-88
-3720.0,-218
-3640.0,-150
-3680.0,-260
-3580.0,-240
-3720.0,-308
-3708.0,-232
-3480.0,-94
-3464.0,-112
-3612.0,2
-3548.0,-50
-3588.0,-16
-3452.0,152
-3728.0,210
-3652.0,136
-3692.0,52
-3852.0,-72
-3684.0,-80
-3944.0,-150
-3928.0,-54
-3824.0,-34
-3648.0,26
-3768.0,-4
-3652.0,-44
-3816.0,-24
-3776.0,-14
-3640.0,-106
-3708.0,-114
-3760.0,-184
-3832.0,-172
-3720.0,-174
-3732.0,-178
-3788.0,-212
-3704.0,-220
-3724.0,-74
-3868.0,-128
-3632.0,-62
-3808.0,-2
-3812.0,-110
-3700.0,30
-3632.0,-52
-3556.0,-72
-3736.0,-28
-3740.0,20
-3396.0,4
-3536.0,138
-3524.0,264
-3548.0,522
-3400.0,454
-3420.0,342
-3612.0,270
-3524.0,262
-3624.0,310
-3460.0,202
-3408.0,212
-3548.0,150
-3508.0,58
-3548.0,10
-3624.0,-76
-3600.0,4
-3572.0,-10
-3600.0,88
-3676.0,24
-3664.0,-78
-3668.0,-146
-3468.0,-220
-3656.0,-224
-3840.0,-262
-3896.0,-306
-3668.0,-344
-3540.0,-204
-3724.0,-260
-3812.0,-170
-3688.0,-316
-3792.0,-256
-3808.0,-270
-3768.0,-324
-3756.0,-370
-3668.0,-358
-3644.0,-212
-3800.0,-318
-3776.0,-318
-3772.0,-182
-3712.0,-148
-3640.0,-82
-3732.0,-124
-3696.0,-18
-3764.0,46
-3652.0,-88
-3720.0,-196
-3740.0,-314
-3560.0,-290
-3484.0,-340
-3688.0,-336
-3700.0,-308
-3688.0,-256
-3648.0,-174
-3516.0,-194
-3608.0,-226
-3588.0,-108
-3804.0,-152
-3744.0,-210
-3816.0,-258
-3732.0,-264
-3756.0,-322
-3760.0,-364
-3844.0,-432
-4140.0,-456
-4068.0,-442
-4088.0,-392
-3872.0,-240
-3744.0,-348
-3848.0,-366
-3904.0,-442
-3868.0,-298
-3592.0,-328
-3584.0,-400
-3584.0,-398
-3592.0,-280
-3648.0,-314
-3592.0,-316
-3576.0,-238
-3476.0,-206
-3480.0,-172
-3536.0,-294
-3596.0,-438
-3844.0,-550
-3788.0,-492
-3852.0,-476
-3820.0,-506
-3688.0,-450
-3652.0,-406
-3692.0,-432
-3604.0,-524
-3656.0,-340
-3648.0,-178
-3516.0,-388
-3640.0,-448
-3616.0,-356
-3544.0,-228
-3616.0,-146
-3688.0,-150
-3712.0,-272
-3492.0,-276
-3616.0,-262
-3668.0,-358
-3668.0,-350
-3544.0,-352
-3612.0,-388
-3736.0,-480
-3660.0,-540
-3640.0,-480
-3756.0,-382
-3664.0,-248
-3644.0,-202
-3688.0,-180
-3516.0,-184
-3784.0,-144
-3636.0,-146
-3840.0,-178
-3756.0,-284
-3812.0,-324
-3872.0,-338
-3812.0,-210
-3736.0,-216
-3688.0,-336
-3584.0,-314
-3604.0,-234
-3844.0,-170
-3832.0,-188
-3740.0,-260
-3780.0,-304
-3804.0,-430
-3820.0,-398
-3596.0,-378
-3688.0,-382
-3380.0,-414
-3468.0,-250
-3648.0,-148
-3596.0,-40
-3648.0,46
-3736.0,182
-3704.0,194
-3764.0,262
-3728.0,344
-3684.0,286
-3652.0,298
-3592.0,224
-3744.0,150
-3636.0,98
-3644.0,34
-3764.0,40
-3480.0,4
-3536.0,24
-3412.0,20
-3556.0,-68
-3704.0,26
-3580.0,66
-3628.0,34
-3596.0,20
-3628.0,-6
-3780.0,-52
-3776.0,-98
-3720.0,-96
-3628.0,-92
-3644.0,-244
-3552.0,-110
-3632.0,-62
-3548.0,-62
-3636.0,-62
-3504.0,-166
-3524.0,-248
-3772.0,-134
-3640.0,-110
-3592.0,-218
-3760.0,-216
-3852.0,-88
-3624.0,-180
-3768.0,-224
-3640.0,-142
-3592.0,-70
-3580.0,78
-3688.0,108
-3508.0,28
-3588.0,142
-3620.0,286
-3444.0,258
-3420.0,288
-3544.0,188
-3452.0,36
-3624.0,104
-3616.0,42
-3496.0,-24
-3688.0,-70
-3596.0,-24
-3756.0,16
-3744.0,-68
-3680.0,-32
-3564.0,-16
-3664.0,-28
-3824.0,16
-3852.0,-106
-3832.0,-130
-3792.0,-192
-3768.0,-146
-3580.0,-84
-3620.0,-102
-3576.0,-64
-3596.0,-118
-3484.0,-170
-3512.0,-116
-3536.0,-16
-3584.0,98
-3680.0,20
-3576.0,114
-3644.0,68
-3656.0,-16
-3688.0,86
-3756.0,12
-3744.0,58
-3580.0,6
-3536.0,136
-3660.0,160
-3640.0,138
-3624.0,194
-3564.0,208
-3760.0,168
-3780.0,188
-3848.0,132
-3884.0,180
-3784.0,152
-3712.0,112
-3628.0,-30
-3656.0,28
-3668.0,-74
-3720.0,-170
-3868.0,-254
-3696.0,-214
-3576.0,-142
-3604.0,-146
-3712.0,-172
-3792.0,-154
-3744.0,-2
-3768.0,-66
-3740.0,-168
-3768.0,-224
-3720.0,-176
-3704.0,-262
-3692.0,-200
-3704.0,-194
-3776.0,-208
-3700.0,-156
-3688.0,-36
-3740.0,64
-3752.0,8
-3708.0,70
-3740.0,118
-3796.0,-14
-3728.0,140
-3612.0,176
-3692.0,276
-3548.0,150
-3728.0,128
-3744.0,-36
-3756.0,-146
-3932.0,-280
-3648.0,-320
-3596.0,-332
-3512.0,-306
-3380.0,-334
-3660.0,-294
-3692.0,-372
-3632.0,-220
-3676.0,-262
-3680.0,-388
-3764.0,-354
-3776.0,-240
-3756.0,-226
-3632.0,-232
-3860.0,-48
-3844.0,16
-3724.0,-56
-3552.0,-34
-3576.0,-22
-3388.0,-10
-3476.0,-106
-3612.0,-46
-3756.0,-112
-3820.0,-140
-3732.0,-176
-3644.0,-186
-3652.0,-334
-3568.0,-298
-3732.0,-170
-3928.0,-136
-4120.0,-198
-3880.0,-288
-3716.0,-236
-3804.0,-230
-3748.0,-280
-3644.0,-220
-3748.0,-188
-3856.0,-252
-3852.0,-288
-3944.0,-312
-3884.0,-484
-3736.0,-506
-3844.0,-254
-3704.0,-112
-3712.0,-98
-3776.0,-150
-3584.0,-280
-3448.0,-272
-3672.0,-244
-3632.0,-174
-3516.0,-106
-3704.0,-128
-3664.0,-58
-3688.0,-64
-3504.0,98
-3660.0,22
-3628.0,-74
-3544.0,4
-3712.0,-28
-3800.0,-82
-3792.0,-130
-3776.0,-156
-3624.0,-20
-3660.0,-108
-3768.0,-60
-3716.0,-72
-3728.0,-258
-3724.0,-166
-3828.0,-130
-3752.0,-22
-3808.0,-32
-3656.0,-70
-3680.0,2
-3784.0,66
-3532.0,118
-3684.0,-60
-3724.0,4
-3580.0,6
-3748.0,106
-3812.0,-76
-3808.0,-60
-3800.0,-72
-3720.0,-8
-3632.0,-60
-3940.0,-136
-4000.0,-122
-3884.0,-14
-3728.0,-100
-3628.0,-172
-3652.0,-202
-3524.0,-264
-3696.0,-422
-3732.0,-476
-3576.0,-406
-3672.0,-438
-3708.0,-394
-3656.0,-334
-3692.0,-248
-3712.0,-160
-3908.0,-346
-3940.0,-330
-3892.0,-360
-3636.0,-314
-3844.0,-282
-3760.0,-316
-3680.0,-228
-3808.0,-186
-3884.0,-112
-3764.0,-130
-3964.0,-182
-3876.0,18
-3680.0,50
-3668.0,-80
-3680.0,-118
-3680.0,-222
-3796.0,-174
-3704.0,-132
-3620.0,-128
-3756.0,0
-3580.0,92
-3672.0,172
-3628.0,152
-3784.0,148
-3924.0,62
-3780.0,92
-3896.0,102
-3824.0,66
-3820.0,-4
-3508.0,-64
-3396.0,-94
-3580.0,-186
-3456.0,-184
-3612.0,-202
-3472.0,-96
-3720.0,-98
-3620.0,0
-3644.0,-100
-3676.0,-194
-3564.0,-140
-3624.0,-150
-3504.0,-100
-3484.0,-26
-3612.0,-116
-3700.0,-100
-3668.0,-30
-3644.0,24
-3592.0,54
-3568.0,158
-3428.0,148
-3636.0,166
-3548.0,204
-3520.0,102
-3604.0,38
-3768.0,136
-3736.0,236
-3816.0,266
-3908.0,240
-3728.0,324
-3400.0,306
-3404.0,338
-3572.0,424
-3668.0,426
-3604.0,512
-3744.0,486
-3756.0,480
-3776.0,436
-3712.0,526
-3680.0,706
-3744.0,716
-3760.0,620
-3704.0,626
-3688.0,624
-3800.0,578
-3852.0,600
-3872.0,544
-3784.0,462
-3820.0,564
-3728.0,566
-3672.0,558
-3804.0,492
-3956.0,452
-3836.0,304
-3648.0,268
-3652.0,246
-3672.0,286
-3436.0,410
-3488.0,524
-3528.0,592
-3548.0,616
-3572.0,588
-3596.0,514
-3620.0,482
-3460.0,546
-3360.0,480
-3496.0,400
-3436.0,402
-3532.0,396
-3484.0,344
-3680.0,326
-3636.0,186
-3672.0,154
-3804.0,204
-3744.0,172
-3724.0,122
-3832.0,256
-3760.0,250
-3640.0,308
-3612.0,400
-3676.0,264
-3692.0,318
-3556.0,500
-3576.0,398
-3504.0,430
-3512.0,322
-3608.0,420
-3784.0,320
-3420.0,252
-3784.0,320
-3740.0,212
-3780.0,152
-3756.0,186
-3708.0,122
-3844.0,254
-3932.0,286
-3792.0,376
-3640.0,336
-3660.0,296
-3628.0,246
-3584.0,244
-3744.0,360
-3616.0,324
-3516.0,442
-3412.0,486
-3532.0,466
-3644.0,526
-3680.0,392
-3604.0,342
-3484.0,150
-3636.0,312
-3792.0,424
-3596.0,452
-3828.0,512
-3748.0,508
-3628.0,540
-3700.0,516
-3912.0,644
-3976.0,540
-3752.0,470
-3736.0,520
-3828.0,532
-3788.0,450
-3712.0,318
-3804.0,294
-3884.0,378
-3896.0,334
-3796.0,424
-3756.0,402
-3832.0,418
-3696.0,352
-3800.0,386
-3664.0,398
-3744.0,272
-3616.0,160
-3840.0,54
-3740.0,170
-3908.0,58
-3824.0,4
-3612.0,52
-3616.0,114
-3748.0,96
-3708.0,48
-3840.0,-38
-3836.0,-38
-3848.0,-4
-3660.0,-20
-3544.0,-28
-3760.0,-180
-3804.0,-216
-3836.0,-126
-3736.0,-122
-3696.0,-132
-3780.0,-182
-3708.0,-80
-3820.0,-180
-3700.0,-168
-3544.0,-270
-3636.0,-74
-3680.0,-12
-3660.0,-46
-3460.0,-78
-3400.0,-60
-3524.0,-20
-3528.0,-96
-3516.0,-114
-3540.0,-116
-3508.0,-136
-3624.0,-152
-3696.0,-240
-3576.0,-292
-3624.0,-306
-3688.0,-322
-3672.0,-420
-3584.0,-424
-3576.0,-466
-3612.0,-424
-3628.0,-416
-3720.0,-352
-3404.0,-422
-3680.0,-392
-3828.0,-338
-3908.0,-332
-3724.0,-344
-3856.0,-274
-3796.0,-210
-3612.0,-134
-3660.0,-170
-3496.0,-82
-3628.0,-88
-3572.0,26
-3492.0,58
-3648.0,-76
-3744.0,-116
-3592.0,-86
-3616.0,-258
-3640.0,-182
-3684.0,-244
-3724.0,-286
-3752.0,-386
-3888.0,-272
-3692.0,-212
-3704.0,-252
-3692.0,-218
-3640.0,-316
-3712.0,-360
-3644.0,-298
-3716.0,-190
-3632.0,-206
-3760.0,-316
-3724.0,-304
-3900.0,-326
-3812.0,-310
-3896.0,-294
-3696.0,-422
-3768.0,-450
-3752.0,-330
-3868.0,-364
-3840.0,-320
-3816.0,-284
-3604.0,-210
-3480.0,-38
-3560.0,-26
-3700.0,204
-3560.0,380
-3628.0,378
-3576.0,374
-3616.0,534
-3728.0,524
-3624.0,644
-3600.0,734
-3652.0,628
-3628.0,616
-3808.0,570
-3868.0,542
-3820.0,596
-3768.0,472
-3624.0,494
-3524.0,276
-3704.0,358
-3724.0,444
-3620.0,398
-3512.0,314
-3616.0,236
-3724.0,320
-3620.0,302
-3584.0,346
-3880.0,348
-3736.0,286
-3664.0,422
-3844.0,466
-3892.0,610
-3860.0,656
-3992.0,426
-3864.0,438
-4028.0,492
-3988.0,564
-4148.0,424
-4056.0,374
-3936.0,250
-3884.0,316
-3812.0,276
-3728.0,266
-3840.0,26
-3812.0,12
-3800.0,-162
-3964.0,-94
-3916.0,-182
-3864.0,-202
-3676.0,-258
-3504.0,-132
-3636.0,-160
-3684.0,-110
-3692.0,-100
-3696.0,-78
-3700.0,-14
-3616.0,-36
-3864.0,-124
-3896.0,-188
-3928.0,-130
-3896.0,-104
-3976.0,-188
-3892.0,-182
-3860.0,12
-3736.0,-100
-3776.0,-104
-3792.0,-86
-3836.0,88
-3956.0,114
-3804.0,20
-3976.0,86
-4048.0,20
-3928.0,-54
