Energy,Magnetization
-748.0,-118
-1036.0,-110
-1220.0,-98
-1364.0,-142
-1404.0,-150
-1476.0,-150
-1508.0,-180
-1564.0,-210
-1572.0,-242
-1600.0,-254
-1584.0,-300
-1644.0,-290
-1688.0,-294
-1676.0,-314
-1712.0,-320
-1752.0,-310
-1732.0,-298
-1744.0,-286
-1744.0,-286
-1732.0,-294
-1764.0,-316
-1764.0,-330
-1776.0,-326
-1788.0,-306
-1760.0,-302
-1768.0,-330
-1776.0,-364
-1780.0,-370
-1788.0,-400
-1784.0,-390
-1800.0,-372
-1784.0,-410
-1788.0,-432
-1776.0,-420
-1812.0,-418
-1788.0,-428
-1764.0,-430
-1796.0,-454
-1832.0,-474
-1828.0,-474
-1864.0,-460
-1860.0,-452
-1848.0,-426
-1832.0,-404
-1840.0,-396
-1852.0,-362
-1856.0,-344
-1844.0,-320
-1860.0,-316
-1864.0,-316
-1844.0,-320
-1856.0,-312
-1852.0,-328
-1856.0,-314
-1852.0,-326
-1852.0,-306
-1860.0,-316
-1868.0,-316
-1856.0,-306
-1860.0,-298
-1824.0,-296
-1808.0,-300
-1860.0,-288
-1856.0,-304
-1856.0,-296
-1868.0,-312
-1864.0,-298
-1876.0,-302
-1868.0,-296
-1804.0,-298
-1832.0,-280
-1864.0,-256
-1864.0,-246
-1868.0,-240
-1856.0,-254
-1864.0,-250
-1864.0,-246
-1864.0,-242
-1848.0,-240
-1876.0,-242
-1868.0,-256
-1868.0,-244
-1856.0,-260
-1848.0,-248
-1864.0,-270
-1864.0,-276
-1856.0,-272
-1876.0,-260
-1868.0,-294
-1868.0,-308
-1876.0,-318
-1868.0,-320
-1880.0,-326
-1876.0,-328
-1880.0,-320
-1888.0,-296
-1876.0,-304
-1864.0,-282
-1848.0,-286
-1864.0,-302
-1872.0,-296
-1872.0,-280
-1860.0,-274
-1844.0,-276
-1840.0,-272
-1840.0,-272
-1876.0,-266
-1864.0,-274
-1848.0,-264
-1844.0,-272
-1840.0,-260
-1844.0,-232
-1832.0,-250
-1828.0,-258
-1848.0,-236
-1820.0,-234
-1856.0,-232
-1844.0,-230
-1828.0,-240
-1836.0,-238
-1840.0,-224
-1824.0,-218
-1840.0,-214
-1848.0,-220
-1820.0,-214
-1820.0,-206
-1828.0,-202
-1840.0,-206
-1860.0,-212
-1852.0,-238
-1852.0,-234
-1848.0,-228
-1836.0,-212
-1844.0,-190
-1860.0,-190
-1848.0,-186
-1852.0,-196
-1852.0,-188
-1852.0,-198
-1820.0,-180
-1848.0,-158
-1860.0,-162
-1872.0,-146
-1840.0,-128
-1868.0,-132
-1868.0,-146
-1856.0,-140
-1820.0,-140
-1840.0,-158
-1844.0,-146
-1856.0,-140
-1848.0,-130
-1832.0,-132
-1836.0,-136
-1868.0,-138
-1864.0,-138
-1868.0,-174
-1868.0,-162
-1864.0,-172
-1856.0,-156
-1856.0,-146
-1844.0,-140
-1828.0,-146
-1860.0,-162
-1880.0,-180
-1864.0,-176
-1860.0,-178
-1872.0,-176
-1880.0,-194
-1860.0,-178
-1864.0,-170
-1836.0,-180
-1848.0,-190
-1856.0,-204
-1860.0,-210
-1844.0,-208
-1852.0,-218
-1852.0,-230
-1840.0,-228
-1848.0,-222
-1844.0,-226
-1828.0,-214
-1832.0,-220
-1820.0,-222
-1828.0,-218
-1836.0,-210
-1824.0,-202
-1840.0,-220
-1844.0,-214
-1840.0,-218
-1864.0,-238
-1820.0,-238
-1832.0,-248
-1832.0,-236
-1868.0,-232
-1864.0,-252
-1868.0,-252
-1864.0,-266
-1852.0,-268
-1860.0,-250
-1864.0,-242
-1880.0,-248
-1856.0,-258
-1860.0,-260
-1848.0,-240
-1872.0,-242
-1864.0,-250
-1856.0,-288
-1844.0,-298
-1832.0,-332
-1828.0,-326
-1808.0,-320
-1856.0,-338
-1844.0,-340
-1844.0,-328
-1820.0,-318
-1848.0,-338
-1824.0,-304
-1836.0,-310
-1824.0,-312
-1848.0,-306
-1864.0,-326
-1840.0,-338
-1864.0,-348
-1848.0,-332
-1852.0,-318
-1844.0,-312
-1864.0,-326
-1852.0,-302
-1836.0,-302
-1856.0,-358
-1840.0,-364
-1828.0,-360
-1852.0,-356
-1864.0,-364
-1848.0,-384
-1852.0,-388
-1864.0,-392
-1844.0,-398
-1840.0,-398
-1828.0,-372
-1820.0,-362
-1828.0,-362
-1820.0,-374
-1856.0,-390
-1840.0,-386
-1848.0,-394
-1824.0,-402
-1848.0,-382
-1852.0,-384
-1860.0,-416
-1844.0,-436
-1840.0,-430
-1840.0,-420
-1864.0,-420
-1860.0,-432
-1852.0,-452
-1836.0,-444
-1856.0,-476
-1852.0,-490
-1844.0,-484
-1824.0,-466
-1808.0,-492
-1832.0,-500
-1832.0,-532
-1844.0,-526
-1828.0,-506
-1848.0,-512
-1832.0,-468
-1836.0,-476
-1864.0,-468
-1860.0,-460
-1828.0,-458
-1848.0,-464
-1856.0,-482
-1840.0,-464
