Energy,Magnetization
-672.0,76
-1000.0,100
-1108.0,92
-1300.0,72
-1336.0,96
-1432.0,54
-1460.0,82
-1520.0,76
-1500.0,98
-1536.0,98
-1512.0,98
-1536.0,116
-1564.0,152
-1584.0,174
-1616.0,154
-1588.0,126
-1624.0,156
-1620.0,162
-1628.0,190
-1644.0,208
-1628.0,202
-1608.0,174
-1652.0,156
-1688.0,178
-1676.0,218
-1652.0,232
-1720.0,266
-1668.0,260
-1696.0,266
-1720.0,260
-1740.0,250
-1680.0,244
-1664.0,254
-1668.0,282
-1652.0,320
-1636.0,316
-1644.0,304
-1684.0,288
-1644.0,264
-1648.0,294
-1652.0,306
-1636.0,298
-1648.0,302
-1668.0,294
-1708.0,314
-1684.0,300
-1700.0,320
-1696.0,340
-1720.0,376
-1704.0,376
-1720.0,374
-1700.0,370
-1672.0,380
-1684.0,424
-1712.0,444
-1708.0,414
-1716.0,404
-1704.0,428
-1692.0,440
-1712.0,438
-1728.0,476
-1716.0,482
-1696.0,480
-1708.0,494
-1728.0,500
-1692.0,524
-1696.0,516
-1688.0,492
-1668.0,504
-1692.0,530
-1700.0,552
-1688.0,570
-1680.0,556
-1736.0,548
-1744.0,566
-1760.0,574
-1704.0,574
-1752.0,572
-1756.0,590
-1792.0,610
-1788.0,620
-1776.0,622
-1744.0,620
-1748.0,636
-1744.0,656
-1744.0,660
-1772.0,728
-1808.0,736
-1800.0,744
-1796.0,718
-1776.0,730
-1788.0,728
-1792.0,718
-1792.0,718
-1824.0,736
-1788.0,750
-1812.0,778
-1800.0,792
-1784.0,796
-1820.0,812
-1840.0,814
-1864.0,838
-1848.0,856
-1860.0,850
-1860.0,840
-1868.0,836
-1852.0,822
-1868.0,850
-1852.0,848
-1868.0,872
-1880.0,878
-1880.0,886
-1864.0,896
-1904.0,908
-1936.0,914
-1960.0,920
-1960.0,918
-1928.0,912
-1892.0,900
-1864.0,906
-1932.0,932
-1936.0,936
-1944.0,948
-1920.0,932
-1952.0,940
-1944.0,942
-1944.0,956
-1916.0,934
-1900.0,932
-1928.0,952
-1940.0,956
-1944.0,958
-1904.0,946
-1936.0,968
-1900.0,954
-1872.0,948
-1916.0,958
-1944.0,954
-1984.0,972
-1968.0,980
-1928.0,978
-1920.0,970
-1896.0,968
-1856.0,956
-1928.0,990
-1936.0,992
-1964.0,1000
-1952.0,992
