Energy,Magnetization
-108.0,-12
-120.0,-18
-172.0,-4
-168.0,20
-244.0,26
-188.0,-2
-164.0,-44
-140.0,-38
-156.0,-30
-112.0,-40
-180.0,-42
-164.0,-42
-172.0,-26
-196.0,-34
-156.0,-40
-168.0,-42
-152.0,-32
-176.0,-54
-176.0,-52
-164.0,-24
-168.0,-38
-152.0,-60
-168.0,-64
-188.0,-50
-208.0,-64
-164.0,-60
-172.0,-50
-204.0,-18
-196.0,-22
-204.0,-64
-188.0,-38
-172.0,-20
-160.0,-4
-180.0,-8
-212.0,-6
-228.0,-30
-208.0,-50
-168.0,-64
-168.0,-68
-164.0,-42
-180.0,8
-156.0,-20
-176.0,-20
-200.0,-26
-164.0,-10
-104.0,-8
-124.0,2
-220.0,32
-164.0,8
-144.0,32
-180.0,52
-224.0,38
-216.0,54
-196.0,56
-176.0,84
-212.0,78
-188.0,26
-192.0,14
-180.0,14
-168.0,28
-192.0,54
-176.0,58
-164.0,82
-228.0,106
-224.0,82
-232.0,76
-196.0,60
-184.0,80
-180.0,72
-212.0,72
-212.0,90
-180.0,86
-176.0,48
-224.0,36
-192.0,38
-204.0,44
-192.0,48
-168.0,50
-148.0,46
-160.0,56
-188.0,28
-192.0,56
-160.0,68
-184.0,78
-176.0,62
-196.0,40
-192.0,54
-212.0,76
-224.0,84
-188.0,66
-176.0,54
-176.0,58
-180.0,56
-232.0,84
-204.0,72
-216.0,68
-188.0,62
-204.0,102
-208.0,84
-224.0,94
-204.0,100
-184.0,104
-204.0,90
-180.0,46
-140.0,50
-124.0,70
-172.0,66
-220.0,92
-180.0,68
-192.0,30
-196.0,-32
-208.0,-8
-204.0,10
-132.0,22
-168.0,-2
-152.0,16
-136.0,22
-140.0,26
-160.0,-16
-180.0,12
-184.0,20
-196.0,-22
-196.0,-2
-176.0,-26
-160.0,14
-192.0,36
-148.0,28
-172.0,22
-140.0,-16
-180.0,-22
-184.0,8
-164.0,14
-180.0,6
-196.0,-16
-180.0,-8
-160.0,-24
-160.0,-10
-232.0,8
-188.0,10
-168.0,16
-168.0,14
-180.0,18
-208.0,56
-224.0,66
-180.0,56
-180.0,60
-164.0,44
-156.0,10
-208.0,6
-188.0,0
-156.0,-18
-200.0,-10
-164.0,34
-136.0,26
-144.0,-2
-180.0,-26
-224.0,-32
-252.0,-22
-236.0,-22
-196.0,8
-176.0,-22
-180.0,2
-148.0,-10
-168.0,24
-212.0,40
-132.0,38
-132.0,76
-152.0,34
-128.0,-2
-124.0,14
-120.0,2
-188.0,0
-144.0,-2
-176.0,14
-148.0,0
-140.0,-6
-156.0,-2
-128.0,24
-136.0,36
-144.0,60
-136.0,44
-152.0,60
-160.0,66
-172.0,92
-180.0,66
-156.0,26
-184.0,20
-148.0,36
-176.0,20
-192.0,66
-168.0,16
-168.0,30
-180.0,22
-188.0,-6
-168.0,-42
-132.0,-36
-168.0,-80
-224.0,-80
-208.0,-48
-208.0,-48
-140.0,-38
-196.0,-78
-244.0,-120
-232.0,-106
-232.0,-114
-212.0,-116
-152.0,-86
-176.0,-78
-216.0,-80
-228.0,-54
-224.0,-10
-216.0,-6
-220.0,-8
-200.0,-16
-200.0,10
-232.0,-2
-204.0,0
-168.0,-4
-200.0,14
-176.0,-26
-168.0,-12
-164.0,16
-204.0,8
-164.0,-28
-152.0,-6
-184.0,-22
-184.0,14
-192.0,20
-208.0,20
-160.0,-20
-192.0,-24
-164.0,-30
-208.0,-18
-200.0,-6
-204.0,-32
-200.0,-50
-192.0,-2
-164.0,4
-140.0,-16
-224.0,4
-196.0,4
-208.0,-36
-180.0,2
-172.0,-12
-204.0,10
-200.0,0
-164.0,30
-152.0,36
-152.0,24
-148.0,10
-164.0,24
-180.0,-14
-156.0,20
-172.0,-6
-212.0,-52
-144.0,-16
-144.0,28
-168.0,42
-196.0,62
-152.0,54
-200.0,50
-212.0,58
-204.0,32
-220.0,56
-188.0,54
-212.0,90
-212.0,98
-216.0,106
-156.0,88
-180.0,46
-228.0,36
-144.0,60
-160.0,50
-204.0,58
-192.0,54
-188.0,42
-252.0,58
-260.0,52
-216.0,46
-144.0,-6
-180.0,-2
-212.0,16
-180.0,8
-156.0,-8
-124.0,34
-148.0,34
-160.0,28
-168.0,64
-140.0,64
-180.0,28
-184.0,48
-192.0,54
-184.0,30
-176.0,58
-184.0,54
-192.0,22
-196.0,-6
-148.0,-14
-216.0,2
-212.0,-10
-228.0,-16
-192.0,-12
-168.0,-10
-160.0,-6
-168.0,22
-160.0,26
-192.0,-20
-172.0,-32
-180.0,-66
-196.0,-28
-196.0,-50
-192.0,-52
