Energy,Magnetization
-696.0,66
-772.0,52
-944.0,46
-952.0,10
-952.0,-2
-1064.0,104
-1144.0,112
-1220.0,156
-1188.0,112
-1156.0,96
-1212.0,104
-1216.0,90
-1208.0,82
-1248.0,156
-1156.0,126
-1196.0,116
-1136.0,116
-1232.0,56
-1200.0,40
-1164.0,80
-1272.0,70
-1384.0,104
-1304.0,80
-1360.0,22
-1304.0,88
-1288.0,80
-1332.0,100
-1336.0,80
-1240.0,38
-1304.0,44
-1228.0,86
-1232.0,90
-1272.0,48
-1344.0,36
-1308.0,36
-1264.0,18
-1244.0,90
-1312.0,54
-1240.0,-2
-1172.0,6
-1192.0,-46
-1216.0,-50
-1128.0,-52
-1200.0,-120
-1312.0,-152
-1312.0,-180
-1216.0,-212
-1172.0,-156
-1300.0,-150
-1264.0,-186
-1240.0,-180
-1224.0,-152
-1288.0,-210
-1260.0,-232
-1228.0,-192
-1248.0,-154
-1228.0,-116
-1272.0,-122
-1284.0,-128
-1256.0,-154
-1264.0,-200
-1232.0,-224
-1284.0,-222
-1208.0,-230
-1276.0,-260
-1224.0,-278
-1240.0,-228
-1272.0,-200
-1224.0,-152
-1240.0,-192
-1220.0,-272
-1308.0,-288
-1304.0,-346
-1284.0,-356
-1320.0,-362
-1252.0,-346
-1276.0,-372
-1276.0,-348
-1256.0,-302
-1192.0,-264
-1112.0,-256
-1116.0,-276
-1148.0,-260
-1152.0,-252
-1240.0,-308
-1268.0,-344
-1236.0,-322
-1248.0,-398
-1272.0,-408
-1292.0,-440
-1232.0,-430
-1192.0,-422
-1208.0,-396
-1168.0,-370
-1236.0,-436
-1232.0,-520
-1272.0,-536
-1272.0,-590
-1344.0,-632
-1280.0,-562
-1300.0,-584
-1348.0,-606
-1336.0,-600
-1328.0,-588
-1364.0,-648
-1456.0,-668
-1512.0,-680
-1504.0,-660
-1472.0,-648
-1476.0,-658
-1424.0,-600
-1376.0,-564
-1340.0,-562
-1292.0,-536
-1260.0,-538
-1324.0,-556
-1308.0,-540
-1432.0,-574
-1436.0,-514
-1448.0,-554
-1420.0,-534
-1432.0,-566
-1384.0,-504
-1388.0,-470
-1348.0,-486
-1324.0,-496
-1292.0,-472
-1312.0,-426
-1260.0,-450
-1232.0,-452
-1180.0,-416
-1180.0,-414
-1140.0,-408
-1284.0,-384
-1320.0,-338
-1272.0,-288
-1288.0,-278
-1252.0,-326
-1160.0,-324
-1172.0,-286
-1156.0,-254
-1160.0,-246
-1068.0,-170
-1216.0,-184
-1196.0,-140
-1268.0,-136
-1292.0,-150
-1268.0,-172
-1332.0,-206
-1248.0,-222
-1300.0,-290
-1264.0,-316
-1316.0,-382
-1288.0,-388
-1272.0,-380
-1340.0,-394
-1272.0,-324
-1256.0,-356
-1212.0,-296
-1164.0,-282
-1212.0,-236
-1252.0,-238
-1180.0,-252
-1224.0,-222
-1296.0,-184
-1292.0,-192
-1276.0,-78
-1260.0,-28
-1308.0,-28
-1300.0,-22
-1240.0,-44
-1272.0,-42
-1304.0,-98
-1316.0,-90
-1332.0,-34
-1292.0,-66
-1296.0,-62
-1232.0,-72
-1308.0,-54
-1320.0,-20
-1248.0,0
-1132.0,-74
-1168.0,-74
-1196.0,-102
-1156.0,-56
-1164.0,-8
-1240.0,-10
-1248.0,2
-1320.0,6
-1360.0,24
-1380.0,-6
-1340.0,30
-1308.0,-8
-1340.0,-6
-1276.0,40
-1188.0,24
-1184.0,-6
-1116.0,-66
-1132.0,-100
-1056.0,-60
-1036.0,-56
-988.0,0
-1048.0,-6
-1068.0,-10
-1048.0,-16
-1088.0,-24
-1072.0,-60
-1108.0,-68
-1124.0,-112
-1144.0,-98
-1128.0,-78
-1096.0,-142
-1112.0,-140
-1156.0,-164
-1124.0,-178
-1076.0,-216
-1056.0,-154
-1164.0,-166
-1164.0,-160
-1204.0,-134
-1124.0,-72
