Energy,Magnetization
-2616.0,-142
-3508.0,-158
-3840.0,-160
-4236.0,-200
-4464.0,-168
-4696.0,-60
-4960.0,-42
-5120.0,-50
-5268.0,-80
-5296.0,-36
-5536.0,-172
-5508.0,-176
-5460.0,-188
-5400.0,-310
-5296.0,-334
-5504.0,-402
-5620.0,-380
-5624.0,-384
-5616.0,-358
-5640.0,-368
-5716.0,-492
-5588.0,-522
-5784.0,-574
-5824.0,-524
-5784.0,-640
-5820.0,-750
-5848.0,-624
-5828.0,-708
-5928.0,-776
-5772.0,-746
-5756.0,-730
-5884.0,-666
-5844.0,-710
-5936.0,-740
-5848.0,-706
-5772.0,-780
-5764.0,-844
-5876.0,-818
-6008.0,-764
-5924.0,-792
-5972.0,-824
-6040.0,-908
-6044.0,-874
-6044.0,-832
-5988.0,-732
-5836.0,-658
-5924.0,-654
-6088.0,-700
-6028.0,-754
-5988.0,-874
-5876.0,-784
-5932.0,-752
-5880.0,-782
-6008.0,-816
-5960.0,-770
-5844.0,-840
-5864.0,-914
-5924.0,-890
-6004.0,-1030
-6056.0,-1024
-6164.0,-1070
-6016.0,-1118
-5972.0,-1048
-5868.0,-982
-5892.0,-1076
-5868.0,-1054
-6048.0,-1094
-5996.0,-1228
-5952.0,-1164
-5964.0,-1160
-6056.0,-1166
-6064.0,-1202
-6252.0,-1250
-6264.0,-1258
-6272.0,-1332
-6100.0,-1320
-6140.0,-1404
-6176.0,-1506
-6160.0,-1492
-6196.0,-1476
-6160.0,-1464
-6144.0,-1476
-6120.0,-1562
-6128.0,-1546
-6184.0,-1510
-6208.0,-1524
-5952.0,-1410
-5868.0,-1444
-5808.0,-1478
-5760.0,-1452
-5784.0,-1414
-6044.0,-1464
-5988.0,-1438
-5856.0,-1404
-5952.0,-1504
-6004.0,-1458
-6016.0,-1526
-5972.0,-1538
-6096.0,-1536
-6172.0,-1610
-6120.0,-1534
-6152.0,-1514
-6140.0,-1528
-6224.0,-1548
-6312.0,-1680
-6340.0,-1640
-6188.0,-1680
-6412.0,-1672
-6252.0,-1698
-6220.0,-1640
-6228.0,-1636
-6244.0,-1682
-6256.0,-1724
-6256.0,-1756
-6348.0,-1824
-6368.0,-1870
-6408.0,-1884
-6388.0,-1948
-6368.0,-1952
-6404.0,-1970
-6336.0,-1950
-6452.0,-2002
-6608.0,-2088
-6556.0,-2086
-6668.0,-2108
-6580.0,-2052
-6632.0,-2058
-6476.0,-1956
-6504.0,-1970
-6600.0,-1974
-6528.0,-1852
-6396.0,-1860
-6412.0,-1840
-6380.0,-1864
-6452.0,-1932
-6416.0,-1938
-6360.0,-1926
-6412.0,-2002
-6320.0,-2020
-6204.0,-2042
-6300.0,-2084
-6316.0,-2172
-6356.0,-2072
-6232.0,-2024
-6360.0,-2068
-6400.0,-2134
-6428.0,-2146
-6372.0,-2074
-6416.0,-2124
-6388.0,-2114
-6420.0,-2148
-6368.0,-2080
-6500.0,-2124
-6596.0,-2270
-6624.0,-2244
-6492.0,-2244
-6464.0,-2230
-6512.0,-2256
-6504.0,-2262
-6496.0,-2302
-6440.0,-2262
-6464.0,-2222
-6240.0,-2166
-6248.0,-2226
-6412.0,-2276
-6332.0,-2322
-6492.0,-2374
-6372.0,-2292
-6396.0,-2336
-6396.0,-2322
