Energy,Magnetization
-648.0,50
-836.0,86
-928.0,24
-1012.0,14
-1044.0,54
-1136.0,-20
-1228.0,2
-1244.0,48
-1240.0,30
-1244.0,74
-1260.0,96
-1332.0,110
-1324.0,130
-1348.0,122
-1408.0,192
-1376.0,202
-1384.0,192
-1360.0,260
-1412.0,314
-1500.0,384
-1400.0,408
-1336.0,378
-1404.0,362
-1424.0,384
-1456.0,398
-1496.0,400
-1460.0,418
-1468.0,430
-1504.0,430
-1436.0,440
-1336.0,370
-1344.0,380
-1416.0,440
-1404.0,434
-1488.0,482
-1520.0,534
-1540.0,506
-1436.0,478
-1456.0,482
-1548.0,492
-1512.0,502
-1528.0,530
-1600.0,560
-1552.0,552
-1588.0,574
-1584.0,518
-1612.0,554
-1520.0,528
-1540.0,542
-1532.0,488
-1432.0,484
-1456.0,470
-1468.0,466
-1448.0,484
-1488.0,480
-1456.0,516
-1540.0,488
-1520.0,482
-1508.0,470
-1516.0,472
-1564.0,504
-1592.0,498
-1564.0,502
-1524.0,490
-1584.0,514
-1568.0,524
-1524.0,510
-1480.0,492
-1408.0,494
-1540.0,510
-1532.0,500
-1520.0,460
-1516.0,490
-1472.0,466
-1440.0,456
-1456.0,416
-1444.0,404
-1508.0,364
-1476.0,372
-1464.0,356
-1400.0,344
-1420.0,322
-1452.0,298
-1460.0,310
-1480.0,294
-1464.0,310
-1496.0,352
-1524.0,372
-1516.0,328
-1556.0,300
-1544.0,332
-1560.0,338
-1508.0,298
-1536.0,272
-1448.0,256
-1408.0,282
-1480.0,314
-1480.0,356
-1468.0,338
-1496.0,396
-1492.0,418
-1488.0,348
-1476.0,340
-1540.0,362
-1524.0,396
-1548.0,396
-1580.0,386
-1592.0,386
-1532.0,400
-1516.0,400
-1584.0,442
-1556.0,406
-1520.0,408
-1516.0,436
-1556.0,450
-1536.0,450
-1564.0,486
-1564.0,440
-1572.0,418
-1484.0,362
-1548.0,318
-1520.0,284
-1404.0,204
-1396.0,234
-1372.0,280
-1448.0,268
-1404.0,302
-1428.0,310
-1408.0,356
-1368.0,334
-1368.0,346
-1436.0,424
-1488.0,444
-1500.0,454
-1516.0,470
-1524.0,436
-1596.0,440
-1584.0,444
-1544.0,406
-1492.0,386
-1480.0,364
-1560.0,360
-1488.0,354
-1444.0,332
-1448.0,356
-1376.0,340
-1364.0,378
-1404.0,432
-1380.0,426
-1348.0,410
-1300.0,396
-1332.0,352
-1348.0,312
-1368.0,312
-1436.0,318
-1436.0,318
-1484.0,320
-1468.0,352
-1504.0,406
-1520.0,402
-1472.0,416
-1420.0,394
-1404.0,398
-1496.0,470
-1504.0,492
-1492.0,470
-1536.0,522
-1556.0,536
-1560.0,544
-1528.0,546
-1556.0,530
-1532.0,542
-1504.0,550
-1536.0,556
-1568.0,574
-1560.0,610
-1604.0,616
-1588.0,618
-1596.0,642
-1552.0,642
-1464.0,624
-1452.0,616
-1504.0,680
-1620.0,678
-1564.0,656
-1508.0,656
-1488.0,656
-1492.0,658
-1472.0,636
-1604.0,626
-1528.0,626
-1536.0,608
-1524.0,612
-1500.0,602
-1460.0,596
-1520.0,624
-1524.0,640
-1548.0,642
-1544.0,636
-1572.0,696
-1520.0,688
-1528.0,712
-1452.0,692
-1456.0,686
-1516.0,714
-1536.0,730
-1612.0,772
-1556.0,742
-1616.0,766
-1636.0,782
-1564.0,796
-1588.0,820
-1648.0,814
-1640.0,844
-1648.0,838
-1644.0,854
-1720.0,866
-1672.0,882
-1672.0,874
-1580.0,860
-1660.0,886
-1592.0,858
-1612.0,858
-1512.0,796
-1532.0,788
-1492.0,770
-1540.0,804
-1476.0,768
-1544.0,808
-1608.0,830
-1636.0,840
-1652.0,840
-1644.0,836
-1716.0,886
-1688.0,874
-1688.0,860
-1660.0,856
-1660.0,834
-1624.0,846
-1564.0,830
-1532.0,836
-1612.0,870
-1620.0,870
-1540.0,828
-1608.0,848
-1644.0,880
-1636.0,866
-1552.0,834
-1640.0,872
-1640.0,872
-1640.0,868
-1656.0,858
-1676.0,870
-1656.0,874
-1648.0,864
-1608.0,848
-1576.0,810
-1544.0,806
-1548.0,814
-1576.0,826
-1648.0,850
-1568.0,830
-1536.0,778
-1512.0,784
-1584.0,812
-1556.0,810
-1552.0,802
-1544.0,806
-1572.0,822
-1528.0,818
-1624.0,844
-1608.0,844
-1652.0,854
-1600.0,852
-1668.0,886
-1660.0,862
-1652.0,846
-1656.0,844
-1644.0,840
-1660.0,858
-1632.0,846
-1620.0,820
-1720.0,880
-1720.0,880
-1672.0,856
-1664.0,854
-1756.0,910
-1696.0,884
-1676.0,896
-1624.0,870
-1708.0,894
-1720.0,894
-1720.0,912
-1684.0,894
-1652.0,882
-1664.0,878
-1672.0,880
-1724.0,896
-1608.0,858
-1652.0,858
-1632.0,862
-1648.0,872
-1568.0,832
-1624.0,854
-1576.0,812
-1572.0,818
-1616.0,826
-1612.0,818
-1572.0,790
-1648.0,848
-1584.0,840
-1636.0,872
-1632.0,836
-1604.0,826
-1556.0,808
-1564.0,804
-1616.0,836
-1608.0,834
-1616.0,828
-1604.0,826
-1624.0,830
-1632.0,864
-1612.0,866
-1680.0,878
-1692.0,904
-1656.0,888
-1648.0,876
-1688.0,874
-1668.0,860
-1688.0,874
-1636.0,852
-1628.0,862
-1596.0,844
-1600.0,830
-1612.0,822
-1648.0,830
-1604.0,842
-1636.0,850
-1556.0,792
-1532.0,760
-1524.0,750
-1548.0,776
-1540.0,774
-1604.0,792
-1596.0,796
-1636.0,826
-1628.0,842
-1596.0,848
-1620.0,850
-1684.0,886
-1652.0,878
-1648.0,880
-1608.0,850
-1572.0,820
-1572.0,802
-1624.0,808
-1576.0,800
-1572.0,802
-1588.0,824
-1544.0,812
-1588.0,818
-1580.0,828
-1640.0,848
-1624.0,840
-1576.0,842
-1580.0,858
-1660.0,894
-1700.0,914
-1684.0,912
-1680.0,898
-1636.0,854
-1620.0,854
-1680.0,866
-1668.0,858
-1660.0,848
-1632.0,832
-1620.0,828
-1632.0,846
-1640.0,842
-1668.0,822
-1668.0,818
-1768.0,854
-1740.0,844
-1680.0,826
-1636.0,814
-1660.0,836
-1672.0,808
-1664.0,798
-1624.0,816
-1664.0,812
-1612.0,792
-1672.0,824
-1636.0,818
-1644.0,830
-1668.0,844
-1624.0,842
-1576.0,848
-1536.0,826
-1480.0,780
-1472.0,744
-1524.0,778
-1628.0,826
-1684.0,876
-1652.0,898
-1712.0,912
-1768.0,938
-1828.0,952
-1820.0,952
-1792.0,946
-1744.0,908
-1740.0,918
-1808.0,950
-1812.0,956
-1816.0,958
-1812.0,956
-1776.0,938
-1728.0,932
-1740.0,926
-1720.0,926
-1688.0,908
-1740.0,912
-1712.0,904
-1776.0,932
-1748.0,914
-1772.0,932
-1736.0,926
-1716.0,910
-1748.0,916
-1760.0,908
-1740.0,904
-1652.0,870
-1616.0,850
-1660.0,866
-1588.0,828
-1624.0,840
-1700.0,870
-1672.0,858
-1640.0,848
-1628.0,826
-1616.0,830
-1596.0,844
-1660.0,880
-1700.0,896
-1648.0,870
-1528.0,824
-1576.0,864
-1552.0,836
-1612.0,852
-1644.0,876
-1656.0,888
-1652.0,884
-1620.0,874
-1624.0,864
-1680.0,900
-1684.0,898
-1732.0,910
-1772.0,934
-1728.0,914
-1764.0,932
-1696.0,908
-1628.0,880
-1636.0,888
-1696.0,898
-1720.0,918
-1796.0,950
-1800.0,940
-1776.0,940
-1776.0,938
-1736.0,926
-1732.0,928
-1736.0,922
-1760.0,934
-1812.0,942
-1736.0,928
-1680.0,910
-1676.0,908
-1796.0,940
-1700.0,920
-1728.0,912
-1704.0,916
-1664.0,906
-1676.0,902
-1624.0,884
-1648.0,874
-1704.0,914
-1744.0,920
-1684.0,896
-1740.0,898
-1744.0,906
-1728.0,912
-1744.0,918
-1756.0,928
-1748.0,916
-1680.0,898
-1644.0,900
-1720.0,922
-1704.0,914
-1688.0,898
-1652.0,898
-1660.0,892
-1664.0,886
-1620.0,866
-1680.0,882
-1724.0,882
-1756.0,892
-1680.0,872
-1756.0,900
-1716.0,886
-1696.0,888
-1672.0,860
-1636.0,856
-1620.0,844
-1656.0,854
-1624.0,838
-1752.0,900
-1688.0,884
-1672.0,876
-1660.0,878
-1748.0,912
-1644.0,884
-1640.0,868
-1692.0,872
-1692.0,872
-1700.0,868
-1672.0,862
-1596.0,812
-1536.0,816
-1520.0,804
-1576.0,820
-1596.0,826
-1652.0,842
-1664.0,858
-1696.0,880
-1736.0,894
-1672.0,856
-1640.0,858
-1676.0,870
-1660.0,838
-1632.0,836
-1604.0,818
-1616.0,828
-1688.0,866
-1668.0,870
-1684.0,882
-1756.0,918
-1752.0,904
-1768.0,910
-1620.0,860
-1664.0,840
-1640.0,858
-1676.0,868
-1736.0,922
-1700.0,896
-1716.0,898
-1616.0,858
-1608.0,832
-1668.0,864
-1648.0,842
-1608.0,830
-1588.0,832
-1492.0,794
-1492.0,786
-1492.0,784
-1464.0,768
-1584.0,816
-1600.0,832
-1664.0,858
-1644.0,866
-1624.0,866
-1668.0,894
-1620.0,864
-1684.0,890
-1608.0,858
-1556.0,836
-1608.0,882
-1628.0,862
-1712.0,884
-1684.0,886
-1656.0,896
-1640.0,880
-1676.0,894
-1648.0,878
-1656.0,852
-1668.0,840
-1568.0,816
-1584.0,828
-1604.0,856
-1708.0,894
-1624.0,864
-1696.0,880
-1712.0,898
-1608.0,882
-1636.0,888
-1644.0,888
