Energy,Magnetization
-2584.0,136
-3560.0,142
-4088.0,218
-4408.0,302
-4680.0,420
-4608.0,464
-4768.0,392
-4792.0,344
-4904.0,408
-4892.0,334
-4948.0,278
-5028.0,272
-5220.0,378
-5256.0,404
-5352.0,398
-5304.0,424
-5400.0,492
-5380.0,546
-5456.0,604
-5492.0,526
-5476.0,492
-5320.0,394
-5436.0,340
-5508.0,426
-5484.0,372
-5412.0,340
-5488.0,408
-5428.0,426
-5632.0,400
-5676.0,242
-5580.0,228
-5680.0,210
-5552.0,234
-5556.0,212
-5668.0,308
-5584.0,294
-5688.0,296
-5644.0,354
-5760.0,306
-5848.0,306
-5896.0,416
-5788.0,308
-5764.0,344
-5852.0,346
-5832.0,354
-5892.0,368
-5900.0,388
-6024.0,358
-5980.0,358
-5984.0,376
-6004.0,404
-6116.0,320
-5876.0,354
-5888.0,392
-5824.0,322
-6040.0,302
-5872.0,346
-5892.0,348
-6024.0,450
-5960.0,474
-6036.0,504
-6052.0,484
-6008.0,518
-5904.0,552
-5980.0,596
-5892.0,504
-5812.0,462
-5804.0,556
-5832.0,556
-5820.0,644
-5760.0,640
-5756.0,722
-5856.0,822
-5976.0,832
-5992.0,852
-5956.0,870
-5920.0,944
-6012.0,1020
-6088.0,1096
-5968.0,1186
-5976.0,1204
-6052.0,1248
-6008.0,1214
-5964.0,1272
-5968.0,1232
-5780.0,1170
-5884.0,1134
-6040.0,1184
-6012.0,1178
-5960.0,1124
-6044.0,1192
-5992.0,1204
-5808.0,1178
-5932.0,1094
-5840.0,1202
-6004.0,1192
-6108.0,1250
-6004.0,1204
-5896.0,1160
-5884.0,1248
-5904.0,1288
-5928.0,1296
-5896.0,1328
-6020.0,1362
-5808.0,1380
-5740.0,1244
-6020.0,1262
-6012.0,1322
-5956.0,1360
-5896.0,1274
-5904.0,1294
-5824.0,1148
-5900.0,1176
-5912.0,1240
-5940.0,1244
-5884.0,1214
-5800.0,1170
-5904.0,1076
-5972.0,1172
-5996.0,1214
-6080.0,1268
-6060.0,1328
-6112.0,1374
-6112.0,1488
-5980.0,1538
-5980.0,1534
-6012.0,1572
-5944.0,1542
-5972.0,1494
-6072.0,1500
-6184.0,1488
-6176.0,1460
-6136.0,1472
-6172.0,1494
-6160.0,1562
-6136.0,1514
-6048.0,1410
-6020.0,1378
-5996.0,1438
-6068.0,1474
-6036.0,1540
-5900.0,1552
-5940.0,1660
-5840.0,1606
-5844.0,1644
-5912.0,1738
-5860.0,1728
-5808.0,1694
-5896.0,1730
-5996.0,1762
-5964.0,1714
-5960.0,1716
-5912.0,1780
-5936.0,1780
-5940.0,1812
-6036.0,1808
-5960.0,1816
-6048.0,1898
-5968.0,1948
-6004.0,1960
-5896.0,1914
-5976.0,1934
-5900.0,1898
-5832.0,1890
-5836.0,1930
-5920.0,1990
-6168.0,1966
-6080.0,1912
-5912.0,1872
-5896.0,1924
-5816.0,1836
-5928.0,1862
-5884.0,1920
-6056.0,1984
-6204.0,1900
-6184.0,1880
-6164.0,1882
-6036.0,1908
-5888.0,1896
-6012.0,1972
-6016.0,1978
-6020.0,1948
-5936.0,1910
-6048.0,1914
-6080.0,1874
-6092.0,1878
-6116.0,1806
-6152.0,1816
-6140.0,1866
-5984.0,1766
-6064.0,1820
-6040.0,1858
-6116.0,1954
-6296.0,2088
-6328.0,2064
-6264.0,2100
-6236.0,2156
-6188.0,2182
-6332.0,2240
-6292.0,2270
-6312.0,2366
-6400.0,2334
-6376.0,2330
-6444.0,2278
-6368.0,2350
-6416.0,2298
-6316.0,2260
-6276.0,2176
-6308.0,2200
-6168.0,2154
-6216.0,2138
-6168.0,2196
-6376.0,2238
-6328.0,2246
-6272.0,2242
-6268.0,2260
-6376.0,2288
-6440.0,2262
-6544.0,2310
-6380.0,2364
-6476.0,2432
-6476.0,2418
-6412.0,2474
-6352.0,2480
-6396.0,2490
-6384.0,2528
-6336.0,2552
-6372.0,2574
-6180.0,2558
-6284.0,2594
-6208.0,2606
-6216.0,2694
-6220.0,2690
-6296.0,2690
-6372.0,2660
-6488.0,2680
-6480.0,2676
-6356.0,2630
-6240.0,2540
-6360.0,2624
-6212.0,2594
-6256.0,2618
-6260.0,2572
-6252.0,2520
-6208.0,2506
-6240.0,2490
-6252.0,2514
-6280.0,2568
-6264.0,2584
-6328.0,2634
-6168.0,2618
-6164.0,2664
-6188.0,2684
-6248.0,2758
-6336.0,2788
-6392.0,2876
-6296.0,2854
-6516.0,2894
-6464.0,2888
-6376.0,2836
-6312.0,2776
-6352.0,2858
-6256.0,2784
-6320.0,2780
-6208.0,2818
-6256.0,2846
-6144.0,2766
-6236.0,2778
-6308.0,2760
-6260.0,2700
-6264.0,2800
-6084.0,2714
-6292.0,2818
-6380.0,2814
-6556.0,2944
-6528.0,2938
-6400.0,2896
-6320.0,2888
-6532.0,2968
-6492.0,2980
-6520.0,2926
-6628.0,2952
-6408.0,2894
-6308.0,2826
-6204.0,2790
-6304.0,2822
-6336.0,2804
-6192.0,2746
-6200.0,2740
-6220.0,2840
-6148.0,2790
-6228.0,2852
-6316.0,2944
-6452.0,3018
-6736.0,3120
-6600.0,3114
-6484.0,3112
-6612.0,3196
-6600.0,3150
-6516.0,3076
-6496.0,3070
-6428.0,3064
-6412.0,2980
-6396.0,2948
-6388.0,2912
-6324.0,2852
-6224.0,2816
-6212.0,2854
-6200.0,2820
-6216.0,2842
-6288.0,2856
-6276.0,2802
-6356.0,2864
-6220.0,2866
-6384.0,2932
-6424.0,2928
-6260.0,2866
-6320.0,2904
-6392.0,2930
-6316.0,2892
-6372.0,2974
-6312.0,2948
-6416.0,3018
-6320.0,2996
-6292.0,2994
-6424.0,3008
-6252.0,2946
-6392.0,3026
-6464.0,3018
-6504.0,3016
-6440.0,3004
-6388.0,2950
-6388.0,2946
-6456.0,2958
-6460.0,2934
-6428.0,2918
-6524.0,2954
-6432.0,2954
-6428.0,2958
-6564.0,2908
-6520.0,2926
-6212.0,2870
-6224.0,2902
-6200.0,2878
-6304.0,2832
-6400.0,2904
-6244.0,2868
-6300.0,2860
-6344.0,2910
-6244.0,2880
-6224.0,2874
-6260.0,2932
-6360.0,2934
-6420.0,2954
-6260.0,2910
-6304.0,2884
-6300.0,2874
-6292.0,2822
-6376.0,2832
-6380.0,2906
-6496.0,2924
-6536.0,2902
-6416.0,2842
-6508.0,2876
-6448.0,2890
-6492.0,2886
-6412.0,2880
-6404.0,2898
-6464.0,2918
-6468.0,2886
-6476.0,2860
-6364.0,2852
-6280.0,2760
-6260.0,2754
-6248.0,2764
-6364.0,2838
-6368.0,2842
-6404.0,2844
-6412.0,2858
-6456.0,2894
-6364.0,2844
-6328.0,2802
-6396.0,2816
-6416.0,2826
-6300.0,2872
-6204.0,2838
-6112.0,2828
-6088.0,2838
-6084.0,2788
-6296.0,2894
-6332.0,2968
-6428.0,3012
-6308.0,2956
-6312.0,2962
-6428.0,3030
-6308.0,2962
-6336.0,2932
-6300.0,2936
