Energy,Magnetization
-680.0,-124
-832.0,-128
-952.0,-142
-1112.0,-110
-1216.0,-82
-1288.0,-110
-1276.0,-158
-1292.0,-98
-1208.0,-122
-1252.0,-136
-1324.0,-106
-1380.0,-136
-1384.0,-90
-1432.0,-136
-1404.0,-200
-1344.0,-204
-1444.0,-244
-1456.0,-298
-1504.0,-328
-1508.0,-378
-1540.0,-368
-1576.0,-356
-1600.0,-314
-1592.0,-322
-1564.0,-344
-1484.0,-336
-1556.0,-342
-1576.0,-346
-1592.0,-360
-1564.0,-360
-1616.0,-380
-1600.0,-372
-1632.0,-354
-1660.0,-388
-1696.0,-364
-1624.0,-362
-1596.0,-318
-1620.0,-360
-1572.0,-332
-1520.0,-376
-1572.0,-366
-1556.0,-342
-1520.0,-370
-1468.0,-366
-1424.0,-384
-1448.0,-360
-1480.0,-348
-1560.0,-376
-1596.0,-400
-1588.0,-380
-1588.0,-364
-1604.0,-374
-1528.0,-352
-1496.0,-308
-1496.0,-300
-1492.0,-350
-1484.0,-296
-1524.0,-274
-1548.0,-274
-1540.0,-266
-1528.0,-282
-1556.0,-244
-1556.0,-204
-1472.0,-200
-1476.0,-224
-1480.0,-168
-1556.0,-172
-1508.0,-174
-1444.0,-158
-1400.0,-116
-1384.0,-120
-1360.0,-124
-1472.0,-218
-1492.0,-230
-1524.0,-198
-1520.0,-186
-1528.0,-188
-1536.0,-156
-1584.0,-174
-1640.0,-160
-1596.0,-184
-1516.0,-214
-1504.0,-194
-1552.0,-202
-1556.0,-204
-1476.0,-232
-1508.0,-264
-1484.0,-294
-1484.0,-264
-1400.0,-234
-1396.0,-268
-1376.0,-234
-1428.0,-248
-1440.0,-250
-1428.0,-258
-1464.0,-268
-1432.0,-278
-1392.0,-318
-1448.0,-302
-1448.0,-302
-1452.0,-334
-1440.0,-372
-1468.0,-392
-1480.0,-354
-1388.0,-380
-1452.0,-394
-1504.0,-412
-1500.0,-444
-1484.0,-432
-1520.0,-434
-1472.0,-430
-1416.0,-426
-1404.0,-422
-1456.0,-462
-1468.0,-452
-1520.0,-522
-1480.0,-504
-1484.0,-504
-1488.0,-504
-1540.0,-488
-1548.0,-496
-1568.0,-494
-1604.0,-498
-1492.0,-456
-1488.0,-476
-1496.0,-512
-1468.0,-486
-1552.0,-498
-1520.0,-506
-1456.0,-440
-1408.0,-416
-1432.0,-402
-1404.0,-412
-1496.0,-426
-1532.0,-428
-1540.0,-458
-1532.0,-462
-1556.0,-480
-1576.0,-514
-1548.0,-492
-1532.0,-494
-1536.0,-510
-1564.0,-518
-1484.0,-492
-1504.0,-512
-1548.0,-536
-1600.0,-586
-1580.0,-596
-1640.0,-566
-1548.0,-528
-1652.0,-544
-1676.0,-544
-1680.0,-554
-1596.0,-508
-1616.0,-530
-1628.0,-528
-1624.0,-550
-1668.0,-548
-1652.0,-538
-1596.0,-518
-1640.0,-510
-1608.0,-534
-1604.0,-494
-1628.0,-502
-1552.0,-508
-1576.0,-518
-1568.0,-548
-1672.0,-554
-1620.0,-562
-1616.0,-574
-1548.0,-544
-1588.0,-550
-1580.0,-574
-1544.0,-572
-1588.0,-592
-1568.0,-596
-1556.0,-620
-1516.0,-582
-1464.0,-556
-1456.0,-590
-1492.0,-600
-1564.0,-616
-1636.0,-638
-1608.0,-616
-1604.0,-648
-1572.0,-624
-1552.0,-600
-1624.0,-612
-1568.0,-616
-1516.0,-634
-1536.0,-636
-1560.0,-638
-1564.0,-644
-1560.0,-660
-1580.0,-642
-1476.0,-612
-1524.0,-598
-1500.0,-612
-1520.0,-590
-1540.0,-546
-1532.0,-548
-1532.0,-520
-1620.0,-514
-1588.0,-478
-1608.0,-484
-1612.0,-472
-1700.0,-496
-1628.0,-490
-1664.0,-480
-1612.0,-456
-1640.0,-460
-1612.0,-458
-1596.0,-468
-1644.0,-464
-1656.0,-462
-1600.0,-440
-1600.0,-428
-1584.0,-414
-1584.0,-448
-1628.0,-436
-1588.0,-424
-1656.0,-444
-1708.0,-466
-1668.0,-478
-1640.0,-474
-1644.0,-458
-1580.0,-434
-1560.0,-446
-1568.0,-440
-1596.0,-448
-1536.0,-408
-1532.0,-438
-1496.0,-432
-1544.0,-414
-1548.0,-416
-1504.0,-454
-1512.0,-504
-1584.0,-498
-1572.0,-520
-1560.0,-508
-1580.0,-544
-1572.0,-494
-1504.0,-480
-1476.0,-454
-1532.0,-480
-1456.0,-460
-1520.0,-472
-1584.0,-490
-1628.0,-518
-1596.0,-504
-1556.0,-522
-1540.0,-524
-1548.0,-512
-1520.0,-546
-1560.0,-574
-1612.0,-598
-1600.0,-614
-1652.0,-660
-1632.0,-658
-1648.0,-664
-1588.0,-676
-1564.0,-624
-1604.0,-632
-1628.0,-620
-1672.0,-622
-1588.0,-598
-1616.0,-628
-1580.0,-616
-1564.0,-606
-1508.0,-602
-1552.0,-632
-1564.0,-592
-1616.0,-612
-1608.0,-600
-1592.0,-618
-1632.0,-622
-1564.0,-628
-1564.0,-624
-1584.0,-638
-1592.0,-626
-1548.0,-630
-1600.0,-622
-1572.0,-632
-1660.0,-652
-1644.0,-670
-1680.0,-718
-1696.0,-710
-1684.0,-710
-1724.0,-728
-1696.0,-748
-1652.0,-706
-1640.0,-704
-1712.0,-734
-1684.0,-738
-1668.0,-740
-1672.0,-774
-1716.0,-790
-1716.0,-804
-1676.0,-772
-1688.0,-768
-1684.0,-774
-1668.0,-782
-1732.0,-824
-1692.0,-820
-1672.0,-810
-1660.0,-816
-1624.0,-822
-1644.0,-844
-1760.0,-868
-1744.0,-868
-1728.0,-890
-1732.0,-884
-1748.0,-856
-1732.0,-872
-1748.0,-882
-1740.0,-868
-1716.0,-854
-1728.0,-844
-1700.0,-838
-1672.0,-834
-1692.0,-838
-1704.0,-818
-1668.0,-792
-1652.0,-786
-1656.0,-814
-1632.0,-816
-1656.0,-822
-1640.0,-804
-1564.0,-762
-1616.0,-778
-1616.0,-756
-1624.0,-766
-1652.0,-778
-1664.0,-774
-1688.0,-806
-1724.0,-826
-1728.0,-824
-1684.0,-842
-1612.0,-840
-1672.0,-850
-1612.0,-820
-1620.0,-820
-1600.0,-826
-1584.0,-786
-1604.0,-794
-1680.0,-806
-1700.0,-834
-1720.0,-854
-1692.0,-852
-1728.0,-876
-1752.0,-900
-1700.0,-896
-1712.0,-898
-1716.0,-914
-1804.0,-942
-1812.0,-950
-1724.0,-912
-1692.0,-900
-1696.0,-872
-1664.0,-868
-1744.0,-890
-1708.0,-894
-1740.0,-908
-1648.0,-884
-1660.0,-886
-1652.0,-876
-1716.0,-890
-1636.0,-856
-1672.0,-880
-1696.0,-896
-1736.0,-916
-1628.0,-892
-1620.0,-880
-1652.0,-888
-1644.0,-878
-1692.0,-888
-1660.0,-888
-1732.0,-920
-1760.0,-922
-1760.0,-920
-1688.0,-914
-1736.0,-922
-1752.0,-926
-1808.0,-938
-1744.0,-908
-1744.0,-878
-1708.0,-862
-1752.0,-876
-1696.0,-860
-1676.0,-862
-1676.0,-862
-1704.0,-884
-1732.0,-914
-1768.0,-918
-1728.0,-918
-1808.0,-944
-1852.0,-962
-1740.0,-922
-1780.0,-938
-1804.0,-938
-1748.0,-922
-1784.0,-938
-1760.0,-928
-1752.0,-932
-1752.0,-922
-1664.0,-898
-1728.0,-916
-1820.0,-950
-1780.0,-934
-1800.0,-934
-1844.0,-938
-1744.0,-904
-1816.0,-942
-1724.0,-902
-1752.0,-914
-1812.0,-914
-1748.0,-912
-1716.0,-892
-1700.0,-886
-1760.0,-918
-1748.0,-936
-1768.0,-938
-1756.0,-940
-1744.0,-928
-1736.0,-928
-1716.0,-922
-1732.0,-916
-1720.0,-914
-1796.0,-926
-1828.0,-946
-1832.0,-948
-1816.0,-942
-1776.0,-928
-1796.0,-938
-1772.0,-930
-1760.0,-924
-1784.0,-938
-1804.0,-950
-1776.0,-940
-1788.0,-940
-1856.0,-964
-1852.0,-960
-1844.0,-966
-1848.0,-964
-1852.0,-968
-1804.0,-946
-1764.0,-938
-1768.0,-940
-1792.0,-938
-1800.0,-952
-1772.0,-934
-1696.0,-900
-1700.0,-910
-1640.0,-872
-1792.0,-918
-1808.0,-920
-1744.0,-900
-1716.0,-906
-1744.0,-918
-1712.0,-912
-1716.0,-906
-1672.0,-898
-1716.0,-908
-1764.0,-926
-1748.0,-924
-1684.0,-904
-1708.0,-908
-1768.0,-920
-1772.0,-924
-1700.0,-890
-1708.0,-902
-1740.0,-902
-1724.0,-888
-1752.0,-908
-1720.0,-908
-1712.0,-898
-1676.0,-886
-1740.0,-900
-1764.0,-912
-1752.0,-924
-1740.0,-920
-1776.0,-936
-1820.0,-962
-1860.0,-966
-1860.0,-972
-1796.0,-948
-1784.0,-942
-1764.0,-930
-1792.0,-940
-1772.0,-940
-1836.0,-964
-1788.0,-942
-1800.0,-940
-1828.0,-952
-1832.0,-944
-1748.0,-896
-1652.0,-848
-1648.0,-872
-1692.0,-884
-1704.0,-892
-1704.0,-912
-1680.0,-902
-1796.0,-922
-1808.0,-932
-1796.0,-932
-1736.0,-882
-1732.0,-864
-1760.0,-920
-1744.0,-920
-1684.0,-904
-1668.0,-900
-1744.0,-904
-1736.0,-900
-1704.0,-896
-1756.0,-916
-1776.0,-936
-1844.0,-952
-1824.0,-948
-1780.0,-940
-1792.0,-926
-1732.0,-900
-1760.0,-924
-1716.0,-888
-1724.0,-920
-1804.0,-942
-1784.0,-938
-1840.0,-956
-1776.0,-936
-1708.0,-914
-1748.0,-936
-1780.0,-930
-1760.0,-924
-1708.0,-894
-1668.0,-868
-1684.0,-878
-1712.0,-898
-1720.0,-910
-1752.0,-922
-1684.0,-912
-1824.0,-946
-1764.0,-914
-1772.0,-934
-1684.0,-900
-1636.0,-886
-1732.0,-910
-1780.0,-920
-1772.0,-922
-1780.0,-930
-1788.0,-922
-1796.0,-914
-1728.0,-884
-1800.0,-916
-1804.0,-936
-1752.0,-934
-1696.0,-890
-1732.0,-900
-1800.0,-906
-1692.0,-886
-1720.0,-902
-1744.0,-914
-1748.0,-922
-1724.0,-904
-1720.0,-910
-1764.0,-918
-1784.0,-928
-1736.0,-922
-1800.0,-940
-1688.0,-896
-1652.0,-896
-1776.0,-932
-1780.0,-928
-1756.0,-918
-1656.0,-884
-1716.0,-910
-1772.0,-938
-1732.0,-932
-1772.0,-942
-1792.0,-946
-1828.0,-952
-1732.0,-910
-1708.0,-900
-1712.0,-910
-1708.0,-896
-1784.0,-924
-1772.0,-922
-1748.0,-912
-1804.0,-934
-1768.0,-912
-1744.0,-924
-1712.0,-918
-1744.0,-918
-1716.0,-914
-1796.0,-946
-1724.0,-922
-1688.0,-906
-1788.0,-940
-1780.0,-942
-1768.0,-932
-1760.0,-934
-1792.0,-942
-1772.0,-932
-1748.0,-912
-1760.0,-920
-1796.0,-942
-1820.0,-950
-1776.0,-936
-1764.0,-922
-1760.0,-914
-1700.0,-890
-1760.0,-904
-1764.0,-926
-1760.0,-928
-1772.0,-932
-1752.0,-918
-1720.0,-906
-1752.0,-912
-1736.0,-914
-1748.0,-922
-1808.0,-952
-1784.0,-938
-1660.0,-892
-1632.0,-886
-1700.0,-902
-1736.0,-918
-1740.0,-916
-1720.0,-914
-1660.0,-894
-1708.0,-916
-1756.0,-932
-1776.0,-936
-1804.0,-946
-1836.0,-958
-1776.0,-944
-1772.0,-938
-1756.0,-930
-1688.0,-886
-1736.0,-902
-1648.0,-872
-1644.0,-878
-1604.0,-872
-1680.0,-888
-1700.0,-902
-1816.0,-944
-1836.0,-952
-1764.0,-944
-1756.0,-930
-1780.0,-940
-1796.0,-942
-1764.0,-936
-1696.0,-906
-1636.0,-886
-1704.0,-914
-1772.0,-938
-1768.0,-938
-1724.0,-914
-1776.0,-916
-1724.0,-892
-1740.0,-902
-1728.0,-908
-1712.0,-882
-1684.0,-862
-1692.0,-868
-1660.0,-858
-1640.0,-834
-1604.0,-820
-1644.0,-832
-1636.0,-830
-1580.0,-810
-1584.0,-806
-1612.0,-818
-1736.0,-860
-1724.0,-854
-1716.0,-856
-1744.0,-876
-1736.0,-890
-1740.0,-900
