Energy,Magnetization
-700.0,146
-1064.0,208
-1152.0,200
-1200.0,176
-1340.0,184
-1312.0,144
-1304.0,142
-1396.0,178
-1392.0,174
-1412.0,188
-1492.0,248
-1532.0,244
-1556.0,236
-1508.0,226
-1512.0,252
-1612.0,204
-1632.0,204
-1648.0,226
-1668.0,192
-1692.0,178
-1644.0,170
-1628.0,140
-1648.0,142
-1596.0,172
-1592.0,222
-1632.0,232
-1608.0,226
-1664.0,172
-1712.0,182
-1640.0,172
-1640.0,134
-1656.0,148
-1632.0,158
-1624.0,146
-1620.0,170
-1616.0,130
-1624.0,140
-1668.0,144
-1680.0,154
-1696.0,142
-1676.0,124
-1680.0,112
-1684.0,120
-1708.0,152
-1676.0,158
-1660.0,194
-1712.0,164
-1692.0,160
-1628.0,164
-1656.0,190
-1660.0,200
-1636.0,230
-1628.0,248
-1656.0,242
-1672.0,260
-1688.0,236
-1644.0,220
-1624.0,198
-1692.0,192
-1680.0,186
-1632.0,184
-1592.0,220
-1652.0,242
-1688.0,254
-1656.0,262
-1640.0,256
-1660.0,278
-1652.0,290
-1620.0,300
-1668.0,288
-1628.0,280
-1716.0,294
-1696.0,298
-1728.0,332
-1720.0,334
-1732.0,326
-1724.0,344
-1716.0,354
-1684.0,362
-1640.0,360
-1612.0,366
-1644.0,420
-1708.0,458
-1672.0,436
-1696.0,472
-1700.0,480
-1756.0,508
-1716.0,512
-1700.0,494
-1712.0,498
-1740.0,516
-1728.0,560
-1796.0,554
-1804.0,558
-1804.0,556
-1828.0,554
-1748.0,554
-1792.0,580
-1804.0,582
-1752.0,604
-1748.0,638
-1728.0,674
-1760.0,668
-1820.0,668
-1812.0,686
-1760.0,694
-1780.0,674
-1772.0,684
-1776.0,702
-1784.0,708
-1784.0,710
-1796.0,710
-1756.0,714
-1812.0,706
-1780.0,674
-1784.0,692
-1760.0,680
-1768.0,682
-1764.0,688
-1780.0,698
-1756.0,682
-1792.0,704
-1772.0,684
-1772.0,704
-1772.0,740
