Energy,Magnetization
-2864.0,94
-3812.0,156
-4296.0,106
-4640.0,154
-4908.0,282
-5100.0,264
-5220.0,288
-5416.0,372
-5464.0,388
-5500.0,266
-5588.0,252
-5624.0,254
-5760.0,368
-5848.0,302
-5992.0,304
-5936.0,354
-6004.0,354
-6076.0,310
-6152.0,298
-6148.0,378
-6152.0,436
-6028.0,480
-6204.0,442
-6140.0,390
-6176.0,348
-6112.0,320
-6120.0,228
-6248.0,288
-6340.0,338
-6352.0,408
-6356.0,392
-6548.0,386
-6556.0,352
-6652.0,348
-6676.0,348
-6780.0,336
-6692.0,310
-6624.0,364
-6656.0,384
-6712.0,404
-6684.0,446
-6724.0,420
-6792.0,466
-6812.0,486
-6808.0,494
-6832.0,454
-6748.0,450
-6732.0,528
-6800.0,584
-6812.0,558
-6800.0,540
-6860.0,568
-6888.0,620
-6964.0,610
-6904.0,592
-6884.0,600
-6912.0,594
-6844.0,562
-6844.0,634
-6864.0,606
-6800.0,520
-6848.0,550
-6844.0,580
-6864.0,652
-6808.0,592
-6852.0,602
-6916.0,598
-6896.0,652
-6932.0,726
-6932.0,764
-6968.0,796
-6968.0,790
-6988.0,836
-6964.0,892
-7020.0,910
-6924.0,924
-6964.0,882
-6992.0,868
-7084.0,886
-6964.0,910
-6976.0,888
-6908.0,918
-7000.0,972
-6924.0,992
-6952.0,988
-6880.0,972
-6848.0,1014
-6864.0,1030
-7068.0,1080
-7032.0,1120
-6984.0,1202
-6964.0,1194
-7084.0,1206
-7016.0,1192
-6964.0,1176
-7000.0,1154
-7040.0,1120
-7108.0,1134
-6980.0,1094
-7000.0,1112
-6968.0,1116
-7016.0,1100
-7040.0,1126
-6988.0,1120
-7032.0,1134
-7012.0,1172
-7072.0,1204
-7048.0,1250
-7020.0,1332
-7088.0,1340
-7104.0,1334
-7104.0,1332
-7096.0,1326
-7104.0,1318
-6996.0,1250
-7128.0,1276
-7116.0,1238
-7168.0,1280
-7176.0,1220
-7252.0,1244
-7272.0,1254
-7228.0,1266
-7204.0,1286
-7200.0,1316
-7208.0,1310
-7072.0,1282
-7048.0,1262
-7156.0,1314
-6984.0,1252
-7000.0,1254
-7012.0,1274
-7012.0,1248
-7024.0,1252
-7076.0,1280
-7056.0,1222
-7140.0,1250
-7156.0,1212
-7108.0,1228
